# <sim_time> <x> <y> <z> <qx> <qy> <qz> <qw>
6.584 5.53271 2.71672 -7.3766 0.150634 0.0704968 0.292272 0.941763
6.585 5.53251 2.71679 -7.37757 0.150694 0.0705005 0.292237 0.941763
6.586 5.5323 2.71687 -7.37853 0.150754 0.070504 0.292202 0.941764
6.587 5.5321 2.71694 -7.3795 0.150814 0.0705071 0.292167 0.941765
6.588 5.53189 2.71701 -7.38046 0.150874 0.0705099 0.292132 0.941766
6.589 5.53169 2.71709 -7.38143 0.150934 0.0705123 0.292098 0.941768
6.59 5.53149 2.71716 -7.38239 0.150993 0.0705143 0.292063 0.941769
6.591 5.53128 2.71724 -7.38335 0.151053 0.0705158 0.292028 0.94177
6.592 5.53108 2.71731 -7.38431 0.151113 0.0705169 0.291993 0.941771
6.593 5.53088 2.71738 -7.38527 0.151172 0.0705174 0.291958 0.941772
6.594 5.53068 2.71746 -7.38623 0.151232 0.0705175 0.291923 0.941773
6.595 5.53047 2.71753 -7.38719 0.151291 0.0705169 0.291888 0.941775
6.596 5.53027 2.7176 -7.38815 0.15135 0.0705168 0.291853 0.941776
6.597 5.53007 2.71768 -7.38911 0.151409 0.070517 0.291818 0.941777
6.598 5.52987 2.71775 -7.39007 0.151468 0.0705176 0.291783 0.941779
6.599 5.52966 2.71782 -7.39103 0.151527 0.0705186 0.291748 0.94178
6.6 5.52946 2.7179 -7.392 0.151585 0.0705198 0.291713 0.941782
6.601 5.52926 2.71797 -7.39296 0.151643 0.0705214 0.291678 0.941783
6.602 5.52906 2.71804 -7.39393 0.151701 0.0705231 0.291642 0.941785
6.603 5.52885 2.71812 -7.3949 0.151759 0.0705251 0.291607 0.941786
6.604 5.52865 2.71819 -7.39587 0.151817 0.0705272 0.291571 0.941788
6.605 5.52845 2.71826 -7.39684 0.151874 0.0705294 0.291536 0.941789
6.606 5.52825 2.71833 -7.39781 0.151931 0.0705317 0.2915 0.941791
6.607 5.52805 2.71841 -7.39878 0.151989 0.0705341 0.291465 0.941792
6.608 5.52785 2.71848 -7.39975 0.152046 0.0705366 0.291429 0.941794
6.609 5.52764 2.71855 -7.40072 0.152102 0.070539 0.291394 0.941796
6.61 5.52744 2.71863 -7.40169 0.152159 0.0705413 0.291358 0.941797
6.611 5.52724 2.7187 -7.40266 0.152216 0.0705436 0.291322 0.941799
6.612 5.52704 2.71877 -7.40363 0.152272 0.0705458 0.291286 0.941801
6.613 5.52684 2.71884 -7.4046 0.152328 0.0705478 0.291251 0.941803
6.614 5.52664 2.71892 -7.40557 0.152385 0.0705497 0.291215 0.941804
6.615 5.52644 2.71899 -7.40654 0.152441 0.0705513 0.291179 0.941806
6.616 5.52624 2.71906 -7.40751 0.152497 0.0705527 0.291143 0.941808
6.617 5.52604 2.71913 -7.40848 0.152552 0.0705538 0.291108 0.94181
6.618 5.52584 2.71921 -7.40945 0.152608 0.0705545 0.291072 0.941812
6.619 5.52563 2.71928 -7.41042 0.152664 0.070555 0.291036 0.941814
6.62 5.52543 2.71935 -7.41139 0.15272 0.070555 0.291 0.941816
6.621 5.52523 2.71942 -7.41236 0.152775 0.0705546 0.290964 0.941818
6.622 5.52503 2.71949 -7.41332 0.15283 0.0705538 0.290929 0.94182
6.623 5.52484 2.71957 -7.41428 0.152886 0.0705525 0.290893 0.941823
6.624 5.52464 2.71964 -7.41525 0.152941 0.0705506 0.290857 0.941825
6.625 5.52444 2.71971 -7.41621 0.152996 0.0705482 0.290821 0.941827
6.626 5.52424 2.71978 -7.41717 0.153051 0.0705453 0.290785 0.941829
6.627 5.52404 2.71985 -7.41813 0.153106 0.0705417 0.290749 0.941832
6.628 5.52384 2.71992 -7.41908 0.153161 0.0705375 0.290714 0.941834
6.629 5.52364 2.71999 -7.42004 0.153216 0.0705326 0.290678 0.941837
6.63 5.52344 2.72006 -7.421 0.153271 0.0705281 0.290642 0.941839
6.631 5.52324 2.72014 -7.42195 0.153326 0.0705238 0.290606 0.941842
6.632 5.52305 2.72021 -7.42291 0.15338 0.0705198 0.29057 0.941844
6.633 5.52285 2.72028 -7.42387 0.153434 0.070516 0.290534 0.941847
6.634 5.52265 2.72035 -7.42483 0.153488 0.0705125 0.290498 0.941849
6.635 5.52245 2.72042 -7.42579 0.153542 0.0705091 0.290462 0.941852
6.636 5.52225 2.72049 -7.42675 0.153596 0.0705058 0.290426 0.941855
6.637 5.52205 2.72056 -7.42771 0.153649 0.0705026 0.290389 0.941857
6.638 5.52186 2.72063 -7.42868 0.153702 0.0704995 0.290353 0.94186
6.639 5.52166 2.7207 -7.42964 0.153755 0.0704964 0.290317 0.941863
6.64 5.52146 2.72077 -7.4306 0.153808 0.0704933 0.29028 0.941866
6.641 5.52126 2.72085 -7.43156 0.153861 0.0704902 0.290244 0.941869
6.642 5.52106 2.72092 -7.43253 0.153914 0.070487 0.290207 0.941871
6.643 5.52087 2.72099 -7.43349 0.153966 0.0704837 0.290171 0.941874
6.644 5.52067 2.72106 -7.43445 0.154019 0.0704803 0.290134 0.941877
6.645 5.52047 2.72113 -7.43542 0.154071 0.0704767 0.290098 0.94188
6.646 5.52027 2.7212 -7.43638 0.154123 0.0704729 0.290061 0.941883
6.647 5.52008 2.72127 -7.43734 0.154175 0.0704689 0.290025 0.941886
6.648 5.51988 2.72134 -7.4383 0.154227 0.0704646 0.289988 0.941889
6.649 5.51968 2.72141 -7.43926 0.154279 0.07046 0.289951 0.941893
6.65 5.51949 2.72148 -7.44022 0.15433 0.0704551 0.289915 0.941896
6.651 5.51929 2.72155 -7.44118 0.154382 0.0704499 0.289878 0.941899
6.652 5.51909 2.72162 -7.44214 0.154433 0.0704442 0.289842 0.941902
6.653 5.5189 2.72169 -7.4431 0.154485 0.0704382 0.289805 0.941906
6.654 5.5187 2.72176 -7.44405 0.154536 0.0704317 0.289768 0.941909
6.655 5.5185 2.72183 -7.44501 0.154587 0.0704247 0.289732 0.941912
6.656 5.51831 2.7219 -7.44596 0.154638 0.0704172 0.289695 0.941916
6.657 5.51811 2.72197 -7.44691 0.154689 0.0704091 0.289658 0.941919
6.658 5.51792 2.72203 -7.44786 0.15474 0.0704005 0.289622 0.941923
6.659 5.51772 2.7221 -7.44881 0.154791 0.0703913 0.289585 0.941926
6.66 5.51753 2.72217 -7.44976 0.154842 0.0703815 0.289549 0.94193
6.661 5.51733 2.72224 -7.4507 0.154893 0.070371 0.289512 0.941934
6.662 5.51714 2.72231 -7.45165 0.154943 0.0703599 0.289475 0.941937
6.663 5.51694 2.72238 -7.45259 0.154994 0.070348 0.289439 0.941941
6.664 5.51675 2.72245 -7.45353 0.155044 0.0703364 0.289402 0.941945
6.665 5.51655 2.72251 -7.45447 0.155094 0.070325 0.289366 0.941949
6.666 5.51636 2.72258 -7.45542 0.155144 0.0703139 0.289329 0.941953
6.667 5.51617 2.72265 -7.45636 0.155194 0.0703029 0.289292 0.941957
6.668 5.51597 2.72272 -7.45731 0.155244 0.070292 0.289256 0.941961
6.669 5.51578 2.72279 -7.45825 0.155293 0.0702813 0.289219 0.941964
6.67 5.51558 2.72285 -7.4592 0.155343 0.0702706 0.289182 0.941968
6.671 5.51539 2.72292 -7.46014 0.155392 0.07026 0.289145 0.941972
6.672 5.5152 2.72299 -7.46109 0.155441 0.0702494 0.289108 0.941977
6.673 5.515 2.72306 -7.46204 0.155489 0.0702388 0.289071 0.941981
6.674 5.51481 2.72313 -7.46298 0.155538 0.0702282 0.289034 0.941985
6.675 5.51462 2.72319 -7.46393 0.155587 0.0702175 0.288997 0.941989
6.676 5.51442 2.72326 -7.46488 0.155635 0.0702067 0.28896 0.941993
6.677 5.51423 2.72333 -7.46582 0.155683 0.0701958 0.288923 0.941997
6.678 5.51404 2.7234 -7.46677 0.155731 0.0701848 0.288886 0.942002
6.679 5.51385 2.72346 -7.46772 0.155779 0.0701735 0.288848 0.942006
6.68 5.51365 2.72353 -7.46866 0.155827 0.070162 0.288811 0.94201
6.681 5.51346 2.7236 -7.46961 0.155875 0.0701503 0.288774 0.942015
6.682 5.51327 2.72366 -7.47055 0.155922 0.0701383 0.288737 0.942019
6.683 5.51308 2.72373 -7.47149 0.15597 0.070126 0.2887 0.942023
6.684 5.51288 2.7238 -7.47243 0.156017 0.0701134 0.288663 0.942028
6.685 5.51269 2.72386 -7.47338 0.156064 0.0701005 0.288625 0.942032
6.686 5.5125 2.72393 -7.47432 0.156112 0.0700871 0.288588 0.942037
6.687 5.51231 2.72399 -7.47525 0.156159 0.0700733 0.288551 0.942042
6.688 5.51212 2.72406 -7.47619 0.156206 0.0700591 0.288514 0.942046
6.689 5.51193 2.72413 -7.47713 0.156252 0.0700444 0.288477 0.942051
6.69 5.51174 2.72419 -7.47806 0.156299 0.0700293 0.28844 0.942056
6.691 5.51155 2.72426 -7.479 0.156346 0.0700136 0.288402 0.942061
6.692 5.51136 2.72432 -7.47993 0.156392 0.0699973 0.288365 0.942065
6.693 5.51117 2.72439 -7.48086 0.156439 0.0699805 0.288328 0.94207
6.694 5.51098 2.72445 -7.48179 0.156485 0.0699632 0.288291 0.942075
6.695 5.51079 2.72452 -7.48271 0.156532 0.0699451 0.288254 0.94208
6.696 5.5106 2.72458 -7.48364 0.156578 0.0699265 0.288217 0.942085
6.697 5.51041 2.72465 -7.48456 0.156624 0.0699072 0.28818 0.94209
6.698 5.51022 2.72471 -7.48549 0.15667 0.0698881 0.288143 0.942095
6.699 5.51003 2.72478 -7.48641 0.156716 0.0698693 0.288105 0.942101
6.7 5.50984 2.72484 -7.48734 0.156762 0.0698507 0.288068 0.942106
6.701 5.50966 2.72491 -7.48826 0.156807 0.0698323 0.288031 0.942111
6.702 5.50947 2.72497 -7.48919 0.156852 0.069814 0.287994 0.942116
6.703 5.50928 2.72503 -7.49012 0.156898 0.0697959 0.287956 0.942121
6.704 5.50909 2.7251 -7.49104 0.156943 0.0697778 0.287919 0.942127
6.705 5.5089 2.72516 -7.49197 0.156987 0.0697598 0.287882 0.942132
6.706 5.50871 2.72523 -7.4929 0.157032 0.0697419 0.287844 0.942137
6.707 5.50853 2.72529 -7.49383 0.157076 0.069724 0.287807 0.942143
6.708 5.50834 2.72535 -7.49475 0.157121 0.0697061 0.287769 0.942148
6.709 5.50815 2.72542 -7.49568 0.157165 0.0696882 0.287731 0.942154
6.71 5.50796 2.72548 -7.49661 0.157209 0.0696702 0.287694 0.942159
6.711 5.50778 2.72554 -7.49754 0.157253 0.0696521 0.287656 0.942165
6.712 5.50759 2.72561 -7.49847 0.157296 0.0696339 0.287619 0.94217
6.713 5.5074 2.72567 -7.49939 0.15734 0.0696156 0.287581 0.942176
6.714 5.50722 2.72573 -7.50032 0.157383 0.0695971 0.287543 0.942181
6.715 5.50703 2.7258 -7.50125 0.157427 0.0695785 0.287506 0.942187
6.716 5.50684 2.72586 -7.50217 0.15747 0.0695596 0.287468 0.942193
6.717 5.50666 2.72592 -7.5031 0.157513 0.0695404 0.28743 0.942198
6.718 5.50647 2.72598 -7.50402 0.157556 0.069521 0.287393 0.942204
6.719 5.50629 2.72604 -7.50494 0.157599 0.0695013 0.287355 0.94221
6.72 5.5061 2.72611 -7.50587 0.157641 0.0694813 0.287317 0.942216
6.721 5.50592 2.72617 -7.50679 0.157684 0.069461 0.287279 0.942222
6.722 5.50573 2.72623 -7.50771 0.157726 0.0694402 0.287242 0.942227
6.723 5.50555 2.72629 -7.50863 0.157769 0.0694191 0.287204 0.942233
6.724 5.50536 2.72635 -7.50954 0.157811 0.0693976 0.287166 0.942239
6.725 5.50518 2.72642 -7.51046 0.157853 0.0693756 0.287129 0.942245
6.726 5.50499 2.72648 -7.51138 0.157896 0.0693532 0.287091 0.942252
6.727 5.50481 2.72654 -7.51229 0.157938 0.0693303 0.287053 0.942258
6.728 5.50463 2.7266 -7.5132 0.15798 0.0693069 0.287015 0.942264
6.729 5.50444 2.72666 -7.51411 0.158021 0.0692829 0.286978 0.94227
6.73 5.50426 2.72672 -7.51502 0.158063 0.0692585 0.28694 0.942276
6.731 5.50408 2.72678 -7.51593 0.158105 0.0692334 0.286903 0.942283
6.732 5.50389 2.72684 -7.51684 0.158147 0.0692087 0.286865 0.942289
6.733 5.50371 2.7269 -7.51775 0.158188 0.0691842 0.286827 0.942295
6.734 5.50353 2.72696 -7.51866 0.158229 0.06916 0.286789 0.942302
6.735 5.50335 2.72702 -7.51957 0.15827 0.069136 0.286751 0.942308
6.736 5.50317 2.72708 -7.52048 0.158311 0.0691122 0.286714 0.942314
6.737 5.50298 2.72714 -7.52139 0.158351 0.0690886 0.286676 0.942321
6.738 5.5028 2.7272 -7.5223 0.158392 0.0690652 0.286638 0.942327
6.739 5.50262 2.72726 -7.52321 0.158432 0.0690419 0.2866 0.942334
6.74 5.50244 2.72732 -7.52413 0.158472 0.0690187 0.286562 0.94234
6.741 5.50226 2.72738 -7.52504 0.158512 0.0689956 0.286524 0.942347
6.742 5.50208 2.72744 -7.52595 0.158552 0.0689725 0.286486 0.942354
6.743 5.5019 2.7275 -7.52687 0.158591 0.0689495 0.286448 0.94236
6.744 5.50172 2.72755 -7.52778 0.158631 0.0689265 0.286409 0.942367
6.745 5.50153 2.72761 -7.52869 0.15867 0.0689034 0.286371 0.942373
6.746 5.50135 2.72767 -7.52961 0.158709 0.0688804 0.286333 0.94238
6.747 5.50117 2.72773 -7.53052 0.158748 0.0688573 0.286295 0.942387
6.748 5.50099 2.72779 -7.53143 0.158787 0.068834 0.286257 0.942394
6.749 5.50082 2.72785 -7.53235 0.158826 0.0688107 0.286218 0.9424
6.75 5.50064 2.72791 -7.53326 0.158864 0.0687873 0.28618 0.942407
6.751 5.50046 2.72796 -7.53417 0.158903 0.0687636 0.286142 0.942414
6.752 5.50028 2.72802 -7.53508 0.158941 0.0687398 0.286104 0.942421
6.753 5.5001 2.72808 -7.53599 0.158979 0.0687158 0.286065 0.942428
6.754 5.49992 2.72814 -7.5369 0.159017 0.0686916 0.286027 0.942435
6.755 5.49974 2.72819 -7.53781 0.159055 0.0686671 0.285989 0.942442
6.756 5.49956 2.72825 -7.53872 0.159093 0.0686423 0.28595 0.942449
6.757 5.49939 2.72831 -7.53963 0.159131 0.0686172 0.285912 0.942456
6.758 5.49921 2.72837 -7.54054 0.159169 0.0685918 0.285874 0.942463
6.759 5.49903 2.72842 -7.54144 0.159206 0.0685661 0.285836 0.94247
6.76 5.49885 2.72848 -7.54235 0.159244 0.06854 0.285797 0.942477
6.761 5.49868 2.72854 -7.54325 0.159281 0.0685135 0.285759 0.942485
6.762 5.4985 2.72859 -7.54415 0.159319 0.0684866 0.285721 0.942492
6.763 5.49832 2.72865 -7.54505 0.159356 0.0684592 0.285683 0.942499
6.764 5.49815 2.7287 -7.54595 0.159393 0.0684315 0.285644 0.942506
6.765 5.49797 2.72876 -7.54685 0.15943 0.0684032 0.285606 0.942514
6.766 5.4978 2.72881 -7.54775 0.159467 0.0683754 0.285568 0.942521
6.767 5.49762 2.72887 -7.54865 0.159504 0.0683479 0.285529 0.942529
6.768 5.49745 2.72893 -7.54955 0.15954 0.0683207 0.285491 0.942536
6.769 5.49727 2.72898 -7.55045 0.159576 0.0682938 0.285453 0.942543
6.77 5.4971 2.72904 -7.55135 0.159613 0.0682673 0.285414 0.942551
6.771 5.49692 2.72909 -7.55226 0.159648 0.0682409 0.285376 0.942558
6.772 5.49675 2.72915 -7.55316 0.159684 0.0682149 0.285337 0.942566
6.773 5.49657 2.7292 -7.55406 0.15972 0.068189 0.285298 0.942573
6.774 5.4964 2.72926 -7.55497 0.159755 0.0681633 0.28526 0.942581
6.775 5.49623 2.72931 -7.55588 0.15979 0.0681378 0.285221 0.942589
6.776 5.49605 2.72936 -7.55678 0.159825 0.0681124 0.285183 0.942596
6.777 5.49588 2.72942 -7.55769 0.15986 0.0680872 0.285144 0.942604
6.778 5.4957 2.72947 -7.5586 0.159895 0.068062 0.285105 0.942611
6.779 5.49553 2.72953 -7.5595 0.159929 0.0680369 0.285066 0.942619
6.78 5.49536 2.72958 -7.56041 0.159964 0.0680119 0.285028 0.942627
6.781 5.49519 2.72964 -7.56132 0.159998 0.0679869 0.284989 0.942635
6.782 5.49501 2.72969 -7.56223 0.160032 0.0679618 0.28495 0.942642
6.783 5.49484 2.72974 -7.56313 0.160066 0.0679368 0.284911 0.94265
6.784 5.49467 2.7298 -7.56404 0.1601 0.0679117 0.284872 0.942658
6.785 5.4945 2.72985 -7.56495 0.160133 0.0678865 0.284834 0.942666
6.786 5.49432 2.7299 -7.56586 0.160167 0.0678613 0.284795 0.942673
6.787 5.49415 2.72996 -7.56676 0.160201 0.0678359 0.284756 0.942681
6.788 5.49398 2.73001 -7.56767 0.160234 0.0678103 0.284717 0.942689
6.789 5.49381 2.73006 -7.56857 0.160267 0.0677846 0.284678 0.942697
6.79 5.49364 2.73011 -7.56948 0.1603 0.0677587 0.284639 0.942705
6.791 5.49347 2.73017 -7.57038 0.160333 0.0677326 0.2846 0.942713
6.792 5.4933 2.73022 -7.57129 0.160366 0.0677062 0.284562 0.942721
6.793 5.49313 2.73027 -7.57219 0.160399 0.0676796 0.284523 0.942729
6.794 5.49296 2.73032 -7.57309 0.160432 0.0676527 0.284484 0.942737
6.795 5.49279 2.73037 -7.57399 0.160464 0.0676254 0.284445 0.942746
6.796 5.49262 2.73043 -7.57489 0.160497 0.0675979 0.284406 0.942754
6.797 5.49245 2.73048 -7.57579 0.160529 0.06757 0.284367 0.942762
6.798 5.49228 2.73053 -7.57669 0.160562 0.0675417 0.284328 0.94277
6.799 5.49212 2.73058 -7.57759 0.160594 0.067513 0.28429 0.942778
6.8 5.49195 2.73063 -7.57848 0.160626 0.0674849 0.284251 0.942787
6.801 5.49178 2.73068 -7.57938 0.160658 0.0674571 0.284212 0.942795
6.802 5.49161 2.73073 -7.58028 0.160689 0.0674298 0.284173 0.942803
6.803 5.49144 2.73078 -7.58119 0.160721 0.067403 0.284134 0.942812
6.804 5.49128 2.73083 -7.58209 0.160752 0.0673765 0.284095 0.94282
6.805 5.49111 2.73088 -7.58299 0.160783 0.0673503 0.284056 0.942828
6.806 5.49094 2.73093 -7.5839 0.160814 0.0673246 0.284017 0.942837
6.807 5.49078 2.73098 -7.58481 0.160845 0.0672991 0.283977 0.942845
6.808 5.49061 2.73103 -7.58571 0.160875 0.0672739 0.283938 0.942853
6.809 5.49044 2.73108 -7.58662 0.160905 0.067249 0.283899 0.942862
6.81 5.49028 2.73113 -7.58753 0.160935 0.0672244 0.28386 0.94287
6.811 5.49011 2.73118 -7.58844 0.160965 0.0671999 0.28382 0.942879
6.812 5.48994 2.73123 -7.58935 0.160995 0.0671757 0.283781 0.942887
6.813 5.48978 2.73128 -7.59026 0.161025 0.0671516 0.283742 0.942896
6.814 5.48961 2.73133 -7.59117 0.161054 0.0671277 0.283702 0.942904
6.815 5.48945 2.73138 -7.59208 0.161084 0.0671039 0.283663 0.942913
6.816 5.48928 2.73143 -7.593 0.161113 0.0670802 0.283624 0.942921
6.817 5.48912 2.73148 -7.59391 0.161142 0.0670565 0.283584 0.94293
6.818 5.48895 2.73152 -7.59482 0.161171 0.067033 0.283545 0.942938
6.819 5.48879 2.73157 -7.59573 0.161199 0.0670094 0.283505 0.942947
6.82 5.48862 2.73162 -7.59665 0.161228 0.0669858 0.283466 0.942956
6.821 5.48846 2.73167 -7.59756 0.161256 0.0669622 0.283427 0.942964
6.822 5.48829 2.73172 -7.59847 0.161285 0.0669385 0.283387 0.942973
6.823 5.48813 2.73176 -7.59938 0.161313 0.0669147 0.283348 0.942982
6.824 5.48797 2.73181 -7.60029 0.161341 0.0668908 0.283308 0.942991
6.825 5.4878 2.73186 -7.60121 0.161369 0.0668668 0.283269 0.942999
6.826 5.48764 2.73191 -7.60212 0.161397 0.0668426 0.283229 0.943008
6.827 5.48748 2.73195 -7.60303 0.161425 0.0668182 0.28319 0.943017
6.828 5.48732 2.732 -7.60394 0.161453 0.0667937 0.28315 0.943026
6.829 5.48715 2.73205 -7.60485 0.16148 0.0667688 0.283111 0.943035
6.83 5.48699 2.73209 -7.60576 0.161508 0.0667438 0.283071 0.943043
6.831 5.48683 2.73214 -7.60666 0.161535 0.0667184 0.283032 0.943052
6.832 5.48667 2.73219 -7.60757 0.161563 0.0666927 0.282993 0.943061
6.833 5.48651 2.73223 -7.60848 0.16159 0.0666667 0.282953 0.94307
6.834 5.48635 2.73228 -7.60938 0.161617 0.0666413 0.282914 0.943079
6.835 5.48619 2.73232 -7.61029 0.161644 0.0666164 0.282874 0.943088
6.836 5.48602 2.73237 -7.6112 0.161671 0.0665921 0.282835 0.943097
6.837 5.48586 2.73241 -7.61212 0.161697 0.0665684 0.282795 0.943106
6.838 5.4857 2.73246 -7.61303 0.161723 0.0665451 0.282755 0.943115
6.839 5.48554 2.73251 -7.61395 0.161749 0.0665223 0.282716 0.943124
6.84 5.48538 2.73255 -7.61486 0.161775 0.0665 0.282676 0.943134
6.841 5.48522 2.7326 -7.61578 0.161801 0.0664781 0.282636 0.943143
6.842 5.48506 2.73264 -7.6167 0.161826 0.0664566 0.282596 0.943152
6.843 5.4849 2.73269 -7.61762 0.161851 0.0664355 0.282557 0.943161
6.844 5.48474 2.73273 -7.61855 0.161876 0.0664147 0.282517 0.94317
6.845 5.48458 2.73278 -7.61947 0.161901 0.0663943 0.282477 0.943179
6.846 5.48442 2.73282 -7.62039 0.161926 0.0663741 0.282437 0.943188
6.847 5.48427 2.73286 -7.62132 0.16195 0.0663542 0.282397 0.943197
6.848 5.48411 2.73291 -7.62225 0.161975 0.0663346 0.282357 0.943206
6.849 5.48395 2.73295 -7.62317 0.161999 0.0663152 0.282317 0.943216
6.85 5.48379 2.733 -7.6241 0.162023 0.0662959 0.282277 0.943225
6.851 5.48363 2.73304 -7.62503 0.162047 0.0662768 0.282237 0.943234
6.852 5.48347 2.73308 -7.62596 0.16207 0.0662579 0.282197 0.943243
6.853 5.48331 2.73313 -7.62689 0.162094 0.066239 0.282157 0.943253
6.854 5.48316 2.73317 -7.62782 0.162117 0.0662202 0.282117 0.943262
6.855 5.483 2.73321 -7.62875 0.162141 0.0662015 0.282077 0.943271
6.856 5.48284 2.73326 -7.62968 0.162164 0.0661828 0.282037 0.94328
6.857 5.48268 2.7333 -7.63061 0.162187 0.066164 0.281997 0.94329
6.858 5.48253 2.73334 -7.63154 0.16221 0.0661452 0.281957 0.943299
6.859 5.48237 2.73339 -7.63247 0.162233 0.0661264 0.281916 0.943308
6.86 5.48221 2.73343 -7.6334 0.162256 0.0661074 0.281876 0.943318
6.861 5.48206 2.73347 -7.63432 0.162278 0.0660883 0.281836 0.943327
6.862 5.4819 2.73351 -7.63525 0.162301 0.0660691 0.281796 0.943337
6.863 5.48174 2.73355 -7.63618 0.162323 0.0660496 0.281756 0.943346
6.864 5.48159 2.7336 -7.63711 0.162346 0.06603 0.281716 0.943356
6.865 5.48143 2.73364 -7.63804 0.162368 0.0660101 0.281676 0.943365
6.866 5.48128 2.73368 -7.63896 0.16239 0.0659899 0.281636 0.943375
6.867 5.48112 2.73372 -7.63989 0.162413 0.0659694 0.281596 0.943384
6.868 5.48097 2.73376 -7.64082 0.162435 0.0659496 0.281556 0.943394
6.869 5.48081 2.7338 -7.64175 0.162456 0.0659305 0.281516 0.943403
6.87 5.48066 2.73384 -7.64268 0.162478 0.0659121 0.281476 0.943413
6.871 5.4805 2.73388 -7.64361 0.162499 0.0658944 0.281436 0.943423
6.872 5.48035 2.73392 -7.64455 0.16252 0.0658772 0.281395 0.943432
6.873 5.48019 2.73396 -7.64549 0.162541 0.0658606 0.281355 0.943442
6.874 5.48004 2.734 -7.64643 0.162561 0.0658446 0.281315 0.943451
6.875 5.47988 2.73404 -7.64737 0.162581 0.0658291 0.281274 0.943461
6.876 5.47973 2.73408 -7.64831 0.162601 0.065814 0.281234 0.943471
6.877 5.47957 2.73412 -7.64926 0.162621 0.0657995 0.281194 0.94348
6.878 5.47942 2.73416 -7.65021 0.162641 0.0657854 0.281153 0.94349
6.879 5.47927 2.7342 -7.65115 0.162661 0.0657717 0.281113 0.9435
6.88 5.47911 2.73424 -7.6521 0.16268 0.0657584 0.281072 0.943509
6.881 5.47896 2.73428 -7.65305 0.162699 0.0657454 0.281032 0.943519
6.882 5.4788 2.73432 -7.654 0.162718 0.0657327 0.280991 0.943529
6.883 5.47865 2.73436 -7.65496 0.162737 0.0657204 0.28095 0.943538
6.884 5.4785 2.7344 -7.65591 0.162755 0.0657082 0.28091 0.943548
6.885 5.47834 2.73444 -7.65687 0.162774 0.0656963 0.280869 0.943558
6.886 5.47819 2.73448 -7.65782 0.162792 0.0656846 0.280828 0.943567
6.887 5.47804 2.73451 -7.65878 0.16281 0.065673 0.280788 0.943577
6.888 5.47788 2.73455 -7.65973 0.162828 0.0656616 0.280747 0.943587
6.889 5.47773 2.73459 -7.66069 0.162846 0.0656502 0.280707 0.943597
6.89 5.47758 2.73463 -7.66165 0.162864 0.0656389 0.280666 0.943607
6.891 5.47743 2.73467 -7.6626 0.162882 0.0656276 0.280625 0.943616
6.892 5.47727 2.7347 -7.66356 0.162899 0.0656163 0.280585 0.943626
6.893 5.47712 2.73474 -7.66452 0.162917 0.065605 0.280544 0.943636
6.894 5.47697 2.73478 -7.66548 0.162934 0.0655936 0.280503 0.943646
6.895 5.47682 2.73482 -7.66644 0.162951 0.065582 0.280463 0.943656
6.896 5.47667 2.73485 -7.66739 0.162969 0.0655703 0.280422 0.943666
6.897 5.47651 2.73489 -7.66835 0.162986 0.0655585 0.280381 0.943676
6.898 5.47636 2.73493 -7.66931 0.163003 0.0655464 0.280341 0.943686
6.899 5.47621 2.73496 -7.67026 0.16302 0.065534 0.2803 0.943696
6.9 5.47606 2.735 -7.67122 0.163037 0.0655214 0.28026 0.943706
6.901 5.47591 2.73503 -7.67217 0.163054 0.0655085 0.280219 0.943716
6.902 5.47576 2.73507 -7.67313 0.16307 0.0654964 0.280178 0.943726
6.903 5.47561 2.73511 -7.67409 0.163087 0.065485 0.280138 0.943736
6.904 5.47546 2.73514 -7.67505 0.163103 0.0654744 0.280097 0.943746
6.905 5.47531 2.73518 -7.67601 0.163119 0.0654645 0.280056 0.943756
6.906 5.47516 2.73521 -7.67698 0.163134 0.0654552 0.280015 0.943766
6.907 5.47501 2.73525 -7.67795 0.163149 0.0654467 0.279975 0.943776
6.908 5.47486 2.73528 -7.67892 0.163165 0.0654387 0.279934 0.943786
6.909 5.47471 2.73532 -7.67989 0.163179 0.0654313 0.279893 0.943796
6.91 5.47456 2.73535 -7.68087 0.163194 0.0654245 0.279852 0.943806
6.911 5.47441 2.73539 -7.68184 0.163209 0.0654182 0.279811 0.943816
6.912 5.47426 2.73542 -7.68282 0.163223 0.0654123 0.27977 0.943826
6.913 5.4741 2.73546 -7.6838 0.163237 0.0654069 0.279729 0.943837
6.914 5.47395 2.73549 -7.68478 0.163251 0.065402 0.279688 0.943847
6.915 5.4738 2.73553 -7.68576 0.163264 0.0653973 0.279646 0.943857
6.916 5.47365 2.73556 -7.68675 0.163278 0.0653931 0.279605 0.943867
6.917 5.4735 2.7356 -7.68773 0.163291 0.0653891 0.279564 0.943877
6.918 5.47335 2.73563 -7.68872 0.163304 0.0653854 0.279523 0.943887
6.919 5.4732 2.73567 -7.68971 0.163317 0.0653819 0.279482 0.943898
6.92 5.47306 2.7357 -7.6907 0.16333 0.0653786 0.279441 0.943908
6.921 5.47291 2.73573 -7.69168 0.163343 0.0653755 0.279399 0.943918
6.922 5.47276 2.73577 -7.69267 0.163356 0.0653724 0.279358 0.943928
6.923 5.47261 2.7358 -7.69366 0.163368 0.0653695 0.279317 0.943938
6.924 5.47246 2.73583 -7.69465 0.163381 0.0653666 0.279276 0.943949
