# <sim_time> <Fx> <Fy> <Fz>
3.263 -1359.62 -781.739 837.261
3.264 -1403.64 -1220.11 -790.641
3.265 -1395.23 -1189.88 -679.397
3.266 -1387.56 -1161.31 -574.4
3.267 -1380.69 -1134.25 -475.249
3.268 -1374.39 -1108.82 -382.15
3.269 -1368.7 -1084.87 -294.649
3.27 -1363.59 -1062.34 -212.482
3.271 -1359.02 -1041.16 -135.439
3.272 -1354.97 -1021.25 -63.2223
3.273 -1351.39 -1002.54 4.42127
3.274 -1348.22 -985.03 67.5198
3.275 -1345.42 -968.56 126.672
3.276 -1342.94 -953.056 182.181
3.277 -1340.74 -938.466 234.262
3.278 -1338.81 -924.717 283.171
3.279 -1337.05 -911.797 328.999
3.28 -1335.56 -899.566 372.181
3.281 -1334.25 -888.007 412.816
3.282 -1333.11 -877.072 451.073
3.283 -1332.09 -866.743 487.042
3.284 -1331.22 -856.934 521.01
3.285 -1330.45 -847.63 553.05
3.286 -1329.78 -838.795 583.292
3.287 -1329.2 -830.384 611.891
3.288 -1328.7 -822.36 638.972
3.289 -1328.26 -814.697 664.631
3.29 -1327.88 -807.367 688.961
3.291 -1327.55 -800.342 712.046
3.292 -1327.26 -793.595 733.953
3.293 -1327 -787.091 754.755
3.294 -1326.76 -780.752 774.506
3.295 -1326.5 -774.167 793.181
3.296 -1326.24 -768.321 810.891
3.297 -1325.98 -762.209 827.75
3.298 -1358.52 -1216.63 -870.343
3.299 -1349.98 -1185.73 -753.564
3.3 -1342.16 -1157.07 -643.789
3.301 -1335.1 -1129.55 -540.608
3.302 -1328.76 -1103.58 -443.761
3.303 -1323.11 -1079.16 -353.088
3.304 -1318.1 -1056.39 -268.022
3.305 -1313.65 -1034.66 -188.213
3.306 -1309.74 -1014.08 -113.358
3.307 -1306.31 -994.395 -43.1588
3.308 -1303.31 -976.008 22.68
3.309 -1300.72 -958.691 84.4402
3.31 -1298.48 -942.334 142.392
3.311 -1296.57 -926.781 196.79
3.312 -1294.95 -911.777 247.878
3.313 -1293.58 -897.963 295.881
3.314 -1292.43 -884.918 341.009
3.315 -1291.48 -872.568 383.466
3.316 -1290.71 -860.849 423.438
3.317 -1290.08 -849.709 461.097
3.318 -1289.59 -839.094 496.601
3.319 -1289.2 -828.951 530.103
3.32 -1288.91 -819.228 561.725
3.321 -1288.68 -809.861 591.593
3.322 -1288.52 -800.76 619.826
3.323 -1288.37 -791.802 646.45
3.324 -1288.29 -782.463 671.761
3.325 -1288.22 -767.487 695.664
3.326 -1288.21 -758.965 718.446
3.327 -1288.22 -751.621 740.059
3.328 -1288.23 -744.892 760.565
3.329 -1288.25 -738.62 780.033
3.33 -1288.28 -732.719 798.552
3.331 -1288.3 -727.148 816.155
3.332 -1308.7 -1201.29 -962.878
3.333 -1299.76 -1170.13 -840.334
3.334 -1291.78 -1140.75 -724.79
3.335 -1284.57 -1113.24 -616.43
3.336 -1278.15 -1087.47 -514.734
3.337 -1272.47 -1063.35 -419.362
3.338 -1267.47 -1040.82 -329.959
3.339 -1263.09 -1019.8 -246.191
3.34 -1259.3 -999.271 -167.726
3.341 -1256.02 -978.285 -94.2278
3.342 -1253.22 -958.622 -25.3673
3.343 -1250.84 -940.195 39.1605
3.344 -1248.84 -922.904 99.6494
3.345 -1247.18 -906.662 156.379
3.346 -1245.83 -891.392 209.609
3.347 -1244.74 -877.021 259.586
3.348 -1243.9 -863.483 306.544
3.349 -1243.27 -850.717 350.702
3.35 -1242.83 -838.667 392.257
3.351 -1242.55 -827.281 431.395
3.352 -1242.41 -816.51 468.289
3.353 -1242.39 -806.309 503.099
3.354 -1242.46 -796.634 535.976
3.355 -1242.63 -787.448 567.054
3.356 -1242.87 -778.715 596.455
3.357 -1243.16 -770.399 624.297
3.358 -1243.5 -762.47 650.682
3.359 -1243.88 -754.901 675.688
3.36 -1244.27 -747.666 699.399
3.361 -1244.68 -740.74 721.875
3.362 -1245.08 -734.093 743.197
3.363 -1245.47 -727.691 763.439
3.364 -1245.82 -721.511 782.62
3.365 -1246.15 -715.492 800.813
3.366 -1253.25 -1209.78 -1067.65
3.367 -1244.01 -1177.86 -937.303
3.368 -1235.68 -1147.32 -814.994
3.369 -1228.4 -1118.22 -699.948
3.37 -1221.88 -1090.8 -592.346
3.371 -1216.16 -1064.92 -491.637
3.372 -1211.18 -1040.51 -397.413
3.373 -1206.89 -1017.5 -309.292
3.374 -1203.24 -995.784 -226.899
3.375 -1200.16 -975.293 -149.87
3.376 -1197.6 -955.945 -77.854
3.377 -1195.51 -937.664 -10.5098
3.378 -1193.83 -920.384 52.5312
3.379 -1192.52 -904.119 111.585
3.38 -1191.54 -888.42 166.939
3.381 -1190.84 -873.222 218.86
3.382 -1190.39 -858.756 267.601
3.383 -1190.15 -844.626 313.391
3.384 -1190.11 -829.021 356.455
3.385 -1190.23 -811.268 397.009
3.386 -1190.44 -799.525 435.184
3.387 -1190.76 -788.784 471.174
3.388 -1191.23 -778.746 505.259
3.389 -1191.8 -769.327 537.501
3.39 -1192.44 -760.464 568.007
3.391 -1193.14 -752.105 596.895
3.392 -1193.9 -744.208 624.275
3.393 -1194.68 -736.741 650.238
3.394 -1195.5 -729.673 674.874
3.395 -1196.32 -722.978 698.266
3.396 -1197.15 -716.631 720.493
3.397 -1197.97 -710.612 741.62
3.398 -1198.78 -704.904 761.705
3.399 -1199.57 -699.491 780.805
3.4 -1192.66 -1218.53 -1191.07
3.401 -1182.78 -1184.99 -1051.98
3.402 -1173.99 -1152.96 -921.507
3.403 -1166.25 -1123.33 -799.268
3.404 -1159.5 -1094.83 -684.857
3.405 -1153.67 -1067.96 -577.864
3.406 -1148.75 -1042.6 -477.752
3.407 -1144.55 -1018.73 -384.358
3.408 -1141.08 -996.205 -297.106
3.409 -1138.2 -974.991 -215.771
3.41 -1135.89 -954.981 -139.846
3.411 -1134.09 -936.107 -68.9485
3.412 -1132.75 -918.309 -2.71261
3.413 -1131.81 -901.528 59.2023
3.414 -1131.23 -885.712 117.11
3.415 -1130.97 -870.805 171.306
3.416 -1130.99 -856.756 222.069
3.417 -1131.25 -843.51 269.664
3.418 -1131.71 -831.01 314.392
3.419 -1132.35 -819.211 356.473
3.42 -1133.13 -808.068 396.109
3.421 -1134.04 -797.537 433.48
3.422 -1135.06 -787.578 468.754
3.423 -1136.16 -778.154 502.086
3.424 -1137.33 -769.23 533.611
3.425 -1138.55 -760.773 563.457
3.426 -1139.81 -752.754 591.742
3.427 -1141.09 -745.148 618.562
3.428 -1142.34 -737.962 643.908
3.429 -1143.63 -731.106 668.079
3.43 -1144.92 -724.586 691.07
3.431 -1146.2 -718.385 712.944
3.432 -1147.42 -712.519 733.662
3.433 -1148.66 -706.902 753.502
3.434 -1125.87 -1256.87 -1351.33
3.435 -1115.46 -1219.05 -1199.7
3.436 -1106.13 -1183.72 -1058.21
3.437 -1097.99 -1150.61 -925.936
3.438 -1090.91 -1119.64 -802.61
3.439 -1084.86 -1090.63 -687.584
3.44 -1079.77 -1063.44 -580.36
3.441 -1075.56 -1037.96 -480.444
3.442 -1072.15 -1014.05 -387.345
3.443 -1069.45 -991.611 -300.601
3.444 -1067.4 -970.541 -219.762
3.445 -1065.92 -950.747 -144.398
3.446 -1064.96 -932.147 -74.099
3.447 -1064.44 -914.665 -8.48444
3.448 -1064.33 -898.226 52.8085
3.449 -1064.57 -882.765 110.116
3.45 -1065.11 -868.217 163.735
3.451 -1065.91 -854.521 213.953
3.452 -1066.94 -841.618 261.033
3.453 -1068.16 -829.455 305.217
3.454 -1069.54 -817.978 346.731
3.455 -1071.06 -807.138 385.778
3.456 -1072.7 -796.893 422.545
3.457 -1074.42 -787.196 457.233
3.458 -1076.2 -778.008 490.051
3.459 -1078.03 -769.296 521.13
3.46 -1079.9 -761.027 550.596
3.461 -1081.79 -753.173 578.568
3.462 -1083.68 -745.705 605.149
3.463 -1085.57 -738.6 630.433
3.464 -1087.45 -731.838 654.495
3.465 -1089.31 -725.4 677.405
3.466 -1091.15 -719.265 699.239
3.467 -1092.96 -713.416 720.067
3.468 -1052.28 -1291.84 -1506.7
3.469 -1040.83 -1251.1 -1343.23
3.47 -1030.96 -1212.87 -1190.33
3.471 -1022.34 -1177.27 -1048.1
3.472 -1015.07 -1143.97 -915.561
3.473 -1008.95 -1112.9 -792.313
3.474 -1003.98 -1083.85 -677.606
3.475 -999.941 -1056.77 -571.123
3.476 -996.792 -1031.47 -472.17
3.477 -994.449 -1007.82 -380.185
3.478 -992.827 -985.705 -294.641
3.479 -991.849 -965.005 -215.041
3.48 -991.437 -945.622 -140.923
3.481 -991.522 -927.464 -71.8652
3.482 -992.041 -910.442 -7.46348
3.483 -992.938 -894.472 52.6571
3.484 -994.159 -879.476 108.843
3.485 -995.658 -865.381 161.412
3.486 -997.391 -852.119 210.661
3.487 -999.322 -839.629 256.85
3.488 -1001.42 -827.853 300.221
3.489 -1003.65 -816.738 340.998
3.49 -1005.99 -806.235 379.386
3.491 -1008.42 -796.296 415.573
3.492 -1010.92 -786.881 449.736
3.493 -1013.47 -777.954 482.015
3.494 -1016.05 -769.48 512.549
3.495 -1018.65 -761.427 541.464
3.496 -1021.25 -753.762 568.927
3.497 -1023.82 -746.456 595.089
3.498 -1026.37 -739.489 620.032
3.499 -1028.9 -732.84 643.833
3.5 -1031.38 -726.49 666.562
3.501 -1033.81 -720.425 688.276
3.502 -973.867 -1331.4 -1678.58
3.503 -961.392 -1287.21 -1500.91
3.504 -950.669 -1245.99 -1335.49
3.505 -941.601 -1207.57 -1181.68
3.506 -934.148 -1171.69 -1038.64
3.507 -928.211 -1138.21 -905.607
3.508 -923.306 -1107.25 -782.788
3.509 -919.51 -1078.46 -669
3.51 -916.727 -1051.67 -563.531
3.511 -914.853 -1026.72 -465.72
3.512 -913.797 -1003.46 -374.937
3.513 -913.568 -981.658 -290.357
3.514 -913.845 -961.414 -212.022
3.515 -914.649 -942.517 -139.191
3.516 -915.923 -924.849 -71.3754
3.517 -917.604 -908.306 -8.14755
3.518 -919.627 -892.805 50.8616
3.519 -921.949 -878.252 106.027
3.52 -924.514 -864.579 157.653
3.521 -927.285 -851.714 206.035
3.522 -930.225 -839.594 251.441
3.523 -933.3 -828.158 294.118
3.524 -936.482 -817.354 334.286
3.525 -939.743 -807.132 372.144
3.526 -943.061 -797.45 407.871
3.527 -946.415 -788.268 441.63
3.528 -949.788 -779.548 473.571
3.529 -953.156 -771.262 503.817
3.53 -956.498 -763.389 532.469
3.531 -959.838 -755.867 559.72
3.532 -963.145 -748.695 585.616
3.533 -966.37 -741.885 610.156
3.534 -969.592 -735.324 633.678
3.535 -972.759 -729.032 656.242
3.536 -890.811 -1374.11 -1862.07
3.537 -877.361 -1325.89 -1667.86
3.538 -866.077 -1281 -1487.4
3.539 -856.582 -1239.47 -1320.53
3.54 -848.733 -1201.05 -1166.42
3.541 -842.461 -1165.48 -1024.04
3.542 -837.632 -1132.53 -892.49
3.543 -834.157 -1101.97 -770.841
3.544 -831.8 -1073.68 -658.508
3.545 -830.456 -1047.44 -554.668
3.546 -830.016 -1023.08 -458.578
3.547 -830.372 -1000.44 -369.568
3.548 -831.423 -979.363 -287.022
3.549 -833.075 -959.723 -210.368
3.55 -835.247 -941.39 -139.084
3.551 -837.866 -924.247 -72.6796
3.552 -840.907 -908.157 -10.6297
3.553 -844.21 -893.102 47.235
3.554 -847.766 -878.962 101.374
3.555 -851.533 -865.654 152.118
3.556 -855.468 -853.113 199.749
3.557 -859.539 -841.271 244.537
3.558 -863.72 -830.066 286.741
3.559 -867.939 -819.479 326.473
3.56 -872.195 -809.446 363.982
3.561 -876.47 -799.922 399.441
3.562 -880.748 -790.868 433.005
3.563 -885.011 -782.248 464.824
3.564 -889.246 -774.031 495.028
3.565 -893.444 -766.187 523.732
3.566 -897.596 -758.69 551.039
3.567 -901.693 -751.515 577.051
3.568 -905.724 -744.638 601.853
3.569 -909.682 -738.038 625.525
3.57 -803.374 -1418.64 -2056.83
3.571 -788.539 -1366.46 -1844.76
3.572 -776.38 -1317.89 -1648.19
3.573 -766.22 -1273.19 -1467.33
3.574 -758.043 -1231.97 -1300.8
3.575 -751.704 -1193.96 -1147.51
3.576 -747.028 -1158.91 -1006.4
3.577 -743.886 -1126.54 -876.381
3.578 -742.04 -1096.67 -756.667
3.579 -741.324 -1069.1 -646.385
3.58 -741.621 -1043.59 -544.637
3.581 -742.803 -1019.95 -450.639
3.582 -744.753 -998.018 -363.672
3.583 -747.363 -977.627 -283.079
3.584 -750.538 -958.632 -208.265
3.585 -754.19 -940.904 -138.69
3.586 -758.241 -924.325 -73.8765
3.587 -762.625 -908.788 -13.382
3.588 -767.28 -894.194 43.1919
3.589 -772.154 -880.455 96.2029
3.59 -777.2 -867.49 145.973
3.591 -782.377 -855.216 192.801
3.592 -787.692 -843.521 237.031
3.593 -793.016 -832.009 278.691
3.594 -798.362 -821.433 318.073
3.595 -803.706 -811.474 355.352
3.596 -809.03 -802.019 390.69
3.597 -814.318 -793.017 424.239
3.598 -819.554 -784.429 456.134
3.599 -824.725 -776.224 486.495
3.6 -829.824 -768.373 515.425
3.601 -834.844 -760.854 543.014
3.602 -839.776 -753.644 569.349
3.603 -844.615 -746.721 594.516
3.604 -711.368 -1464 -2261.13
3.605 -695.043 -1407.25 -2029.38
3.606 -681.546 -1355 -1816.11
3.607 -670.676 -1306.96 -1620.15
3.608 -662.201 -1262.84 -1440.28
3.609 -655.912 -1222.3 -1275.23
3.61 -651.69 -1184.97 -1123.56
3.611 -649.01 -1150.76 -984.704
3.612 -647.896 -1119.19 -857.074
3.613 -648.014 -1090.18 -739.926
3.614 -649.301 -1063.37 -632.058
3.615 -651.515 -1038.67 -532.758
3.616 -654.63 -1015.77 -440.985
3.617 -658.415 -994.562 -356.189
3.618 -662.861 -974.818 -277.502
3.619 -667.758 -956.459 -204.524
3.62 -673.063 -939.32 -136.624
3.621 -678.719 -923.27 -73.2788
3.622 -684.681 -908.184 -14.007
3.623 -690.999 -893.872 41.802
3.624 -697.317 -880.505 93.879
3.625 -703.739 -867.874 142.835
3.626 -710.232 -855.89 188.964
3.627 -716.808 -844.349 232.604
3.628 -723.348 -833.124 273.81
3.629 -729.864 -822.845 312.851
3.63 -736.34 -813.082 349.911
3.631 -742.772 -803.766 385.173
3.632 -749.16 -794.845 418.811
3.633 -755.409 -786.337 450.797
3.634 -761.554 -778.184 481.329
3.635 -767.59 -770.359 510.508
3.636 -773.512 -762.841 538.42
3.637 -779.319 -755.607 565.152
3.638 -619.064 -1499.21 -2424.51
3.639 -601.931 -1438.31 -2175.15
3.64 -587.985 -1382.59 -1946.8
3.641 -577.044 -1331.63 -1737.89
3.642 -568.904 -1284.96 -1546.63
3.643 -562.975 -1242.44 -1372.19
3.644 -559.152 -1203.58 -1212.82
3.645 -557.2 -1168.02 -1067.12
3.646 -556.907 -1135.42 -933.752
3.647 -558.089 -1105.46 -811.443
3.648 -560.519 -1077.87 -699.123
3.649 -563.91 -1052.54 -596.007
3.65 -568.19 -1029.16 -501.015
3.651 -573.412 -1007.4 -412.96
3.652 -579.09 -987.324 -331.75
3.653 -585.247 -968.677 -256.48
3.654 -591.816 -951.293 -186.499
3.655 -598.721 -935.04 -121.264
3.656 -605.896 -919.797 -60.2905
3.657 -613.344 -905.425 -3.04996
3.658 -620.892 -891.906 50.6201
3.659 -628.519 -879.143 101.094
3.66 -636.203 -867.056 148.69
3.661 -643.91 -855.582 193.667
3.662 -651.61 -844.668 236.257
3.663 -659.27 -834.268 276.65
3.664 -666.866 -824.34 315.031
3.665 -674.379 -814.844 351.563
3.666 -681.792 -805.746 386.389
3.667 -689.092 -797.016 419.639
3.668 -696.266 -788.626 451.429
3.669 -703.304 -780.554 481.86
3.67 -710.2 -772.779 511.02
3.671 -716.949 -765.279 538.99
3.672 -529.477 -1539.98 -2607.32
3.673 -510.987 -1474.61 -2338.35
3.674 -496.255 -1414.96 -2092.58
3.675 -484.838 -1360.68 -1868.62
3.676 -476.461 -1311.32 -1664.76
3.677 -470.818 -1266.42 -1479.27
3.678 -467.719 -1225.49 -1310.22
3.679 -466.566 -1188.27 -1156.37
3.68 -467.262 -1154.28 -1015.94
3.681 -469.414 -1123.27 -887.762
3.682 -472.881 -1094.87 -770.459
3.683 -477.487 -1068.78 -662.84
3.684 -483.104 -1044.72 -563.79
3.685 -489.444 -1022.48 -472.58
3.686 -496.436 -1001.92 -388.297
3.687 -503.968 -982.779 -310.192
3.688 -511.936 -964.942 -237.609
3.689 -520.255 -948.278 -169.962
3.69 -528.856 -932.617 -106.72
3.691 -537.746 -917.872 -47.3187
3.692 -546.736 -903.978 8.44779
3.693 -555.776 -890.85 60.9348
3.694 -564.809 -878.422 110.423
3.695 -573.832 -866.608 157.237
3.696 -582.818 -855.347 201.624
3.697 -591.743 -844.591 243.796
3.698 -600.587 -834.296 283.935
3.699 -609.337 -824.415 322.218
3.7 -617.982 -814.912 358.8
3.701 -626.516 -805.767 393.81
3.702 -634.853 -796.982 427.266
3.703 -643.017 -788.515 459.319
3.704 -651.049 -780.309 490.144
3.705 -658.931 -772.354 519.805
3.706 -444.163 -1579.07 -2787.26
3.707 -424.546 -1509.05 -2497.83
3.708 -409.154 -1445.39 -2234.21
3.709 -397.74 -1387.51 -1994.34
3.71 -389.746 -1335.04 -1776.52
3.711 -384.584 -1287.59 -1579.1
3.712 -382.034 -1244.61 -1400.02
3.713 -381.948 -1205.49 -1237.18
3.714 -383.648 -1170.04 -1089.45
3.715 -387.096 -1137.74 -954.82
3.716 -391.874 -1108.25 -831.996
3.717 -397.857 -1081.28 -719.575
3.718 -404.883 -1056.43 -616.347
3.719 -413.04 -1033.41 -520.912
3.72 -421.563 -1012.24 -433.218
3.721 -430.596 -992.665 -352.102
3.722 -440.05 -974.458 -276.812
3.723 -449.835 -957.452 -206.702
3.724 -459.908 -941.492 -141.164
3.725 -470.144 -926.481 -79.7736
3.726 -480.549 -912.283 -22.015
3.727 -490.922 -898.89 32.2774
3.728 -501.391 -886.134 83.664
3.729 -511.763 -874.016 132.235
3.73 -522.019 -862.489 178.238
3.731 -532.166 -851.474 221.95
3.732 -542.185 -840.923 263.568
3.733 -552.087 -830.781 303.314
3.734 -561.79 -821.043 341.256
3.735 -571.311 -811.668 377.544
3.736 -580.64 -802.628 412.309
3.737 -589.772 -793.898 445.656
3.738 -598.704 -785.457 477.68
3.739 -607.436 -777.281 508.468
3.74 -367.735 -1613.05 -2943.98
3.741 -347.164 -1538.69 -2635.25
3.742 -331.226 -1471.38 -2354.96
3.743 -319.468 -1410.57 -2101.02
3.744 -311.437 -1355.69 -1871.21
3.745 -306.698 -1306.16 -1663.33
3.746 -304.847 -1261.44 -1475.21
3.747 -305.577 -1220.96 -1304.71
3.748 -308.432 -1184.3 -1150.12
3.749 -313.008 -1151.08 -1009.83
3.75 -319.172 -1120.83 -882.084
3.751 -326.544 -1093.27 -765.603
3.752 -334.967 -1068.01 -658.912
3.753 -344.327 -1044.72 -560.752
3.754 -354.287 -1023.25 -470.342
3.755 -364.803 -1003.35 -386.708
3.756 -375.826 -984.796 -309.022
3.757 -387.088 -967.498 -236.8
3.758 -398.581 -951.28 -169.362
3.759 -410.247 -936.01 -106.174
3.76 -422.099 -921.546 -46.6948
3.761 -433.99 -907.832 9.3846
3.762 -445.746 -894.837 62.2612
3.763 -457.426 -882.449 112.347
3.764 -469.011 -870.605 159.913
3.765 -480.481 -859.25 205.192
3.766 -491.837 -848.321 248.417
3.767 -503.199 -837.694 289.947
3.768 -514.212 -827.531 329.533
3.769 -525.255 -817.578 367.771
3.77 -536.176 -807.927 404.601
3.771 -546.547 -798.733 439.653
3.772 -556.538 -789.88 473.207
3.773 -566.339 -781.269 505.553
3.774 -302.629 -1640.42 -3069.14
3.775 -281.498 -1562.31 -2743.44
3.776 -265.396 -1491.83 -2448.43
3.777 -253.793 -1428.35 -2181.81
3.778 -246.337 -1371.18 -1940.96
3.779 -242.434 -1319.72 -1723.53
3.78 -241.582 -1273.38 -1527.23
3.781 -243.418 -1231.57 -1349.75
3.782 -247.461 -1193.81 -1189.15
3.783 -253.383 -1159.63 -1043.52
3.784 -260.886 -1128.6 -911.196
3.785 -269.7 -1100.33 -790.659
3.786 -279.591 -1074.48 -680.537
3.787 -290.355 -1050.77 -579.611
3.788 -301.817 -1028.88 -486.691
3.789 -313.9 -1008.57 -400.73
3.79 -326.324 -989.677 -321.057
3.791 -339.041 -971.968 -246.9
3.792 -352.093 -955.286 -177.511
3.793 -365.248 -939.614 -112.499
3.794 -378.349 -924.797 -51.488
3.795 -391.469 -910.741 6.02845
3.796 -404.435 -897.451 60.2798
3.797 -417.294 -884.781 111.667
3.798 -430.052 -872.639 160.507
3.799 -442.68 -860.998 207.01
3.8 -455.017 -849.844 251.274
3.801 -467.126 -839.105 293.556
3.802 -479.091 -828.71 334.108
3.803 -490.693 -818.697 372.891
3.804 -502.02 -809.01 410.098
3.805 -513.076 -799.622 445.848
3.806 -523.868 -790.506 480.247
3.807 -534.411 -781.636 513.398
3.808 -261.195 -1623.12 -2991.5
3.809 -242.082 -1547 -2673.47
3.81 -227.953 -1478.31 -2385.51
3.811 -218.191 -1416.46 -2125.33
3.812 -212.305 -1360.81 -1890.46
3.813 -209.806 -1310.73 -1678.5
3.814 -210.237 -1265.63 -1487.11
3.815 -213.176 -1224.96 -1314.14
3.816 -218.26 -1188.21 -1157.54
3.817 -225.262 -1154.86 -1015.36
3.818 -233.668 -1124.58 -886.169
3.819 -243.302 -1096.98 -768.418
3.82 -253.957 -1071.72 -660.762
3.821 -265.438 -1048.51 -562.014
3.822 -277.59 -1027.08 -471.122
3.823 -290.419 -1007.15 -386.948
3.824 -303.801 -988.445 -308.592
3.825 -317.286 -971.004 -235.69
3.826 -330.806 -954.666 -167.644
3.827 -344.306 -939.288 -103.922
3.828 -357.823 -924.727 -43.9925
3.829 -371.392 -910.843 12.6277
3.83 -385.192 -897.444 66.5134
3.831 -398.429 -884.845 117.281
3.832 -411.503 -872.792 165.499
3.833 -424.775 -861.084 211.72
3.834 -437.483 -849.933 255.589
3.835 -449.88 -839.206 297.459
3.836 -461.925 -828.865 337.472
3.837 -473.693 -818.828 375.839
3.838 -485.195 -809.093 412.675
3.839 -496.465 -799.671 448.104
3.84 -507.565 -790.475 482.301
3.841 -518.434 -781.513 515.305
3.842 -253.205 -1559.59 -2696.1
3.843 -239.24 -1489.39 -2402.48
3.844 -229.411 -1426 -2136.52
3.845 -223.536 -1368.69 -1895.73
3.846 -220.979 -1316.98 -1677.95
3.847 -221.312 -1270.26 -1480.95
3.848 -224.268 -1228 -1302.53
3.849 -229.304 -1189.75 -1140.83
3.85 -236.14 -1155 -993.987
3.851 -244.642 -1123.28 -860.241
3.852 -254.253 -1094.32 -738.321
3.853 -264.902 -1067.83 -626.814
3.854 -276.31 -1043.47 -524.572
3.855 -288.309 -1020.96 -430.538
3.856 -300.786 -1000.1 -343.76
3.857 -313.618 -980.731 -263.332
3.858 -326.706 -962.624 -188.516
3.859 -339.982 -945.619 -118.677
3.86 -353.589 -929.511 -53.1142
3.861 -366.955 -914.348 8.3159
3.862 -380.246 -899.973 66.1328
3.863 -393.446 -886.296 120.708
3.864 -406.599 -873.223 172.422
3.865 -419.732 -860.646 221.601
3.866 -432.452 -848.642 268.24
3.867 -444.93 -837.104 312.652
3.868 -457.07 -826.026 354.959
3.869 -468.957 -815.333 395.391
3.87 -480.723 -804.94 434.187
3.871 -492.104 -794.869 471.351
3.872 -503.489 -785.005 507.213
3.873 -514.295 -775.535 541.517
3.874 -524.882 -766.333 574.53
3.875 -535.051 -757.42 606.224
3.876 -270.819 -1537.78 -2578.19
3.877 -258.723 -1469.54 -2292.83
3.878 -249.918 -1407.86 -2033.85
3.879 -245.188 -1351.77 -1798.5
3.88 -243.486 -1300.96 -1585.01
3.881 -244.541 -1254.88 -1391.28
3.882 -247.886 -1213.06 -1215.42
3.883 -253.314 -1174.97 -1055.48
3.884 -260.377 -1140.27 -909.879
3.885 -268.92 -1108.56 -777.048
3.886 -278.555 -1079.53 -655.664
3.887 -289.473 -1052.71 -544.202
3.888 -300.903 -1028.05 -441.883
3.889 -312.874 -1005.26 -347.632
3.89 -325.08 -984.142 -260.601
3.891 -337.557 -964.455 -179.884
3.892 -350.228 -946.035 -104.806
3.893 -363.065 -928.732 -34.7642
3.894 -376.105 -912.371 30.8679
3.895 -388.91 -896.952 92.3516
3.896 -401.593 -882.34 150.152
3.897 -414.149 -868.442 204.639
3.898 -426.626 -855.165 256.164
3.899 -438.876 -842.473 304.944
3.9 -450.958 -830.293 351.251
3.901 -462.998 -818.537 395.377
3.902 -474.554 -807.237 437.341
3.903 -485.832 -796.329 477.37
3.904 -496.842 -785.817 515.574
3.905 -507.587 -775.66 552.088
3.906 -518.078 -765.814 587.043
3.907 -528.391 -756.228 620.593
3.908 -538.426 -746.896 652.808
3.909 -548.054 -737.872 683.652
3.91 -284.016 -1521.02 -2483.14
3.911 -273.609 -1454.42 -2204.73
3.912 -266.379 -1393.91 -1951.11
3.913 -262.879 -1338.71 -1719.99
3.914 -262.192 -1288.51 -1509.65
3.915 -263.933 -1242.84 -1318.28
3.916 -267.766 -1201.25 -1144.06
3.917 -273.384 -1163.29 -985.289
3.918 -280.515 -1128.6 -840.445
3.919 -288.911 -1096.85 -708.107
3.92 -298.352 -1067.7 -586.943
3.921 -308.647 -1040.84 -475.756
3.922 -319.632 -1016.02 -373.477
3.923 -331.187 -993.006 -279.165
3.924 -343.368 -971.496 -191.768
3.925 -355.822 -951.388 -110.591
3.926 -368.356 -932.539 -35.0307
3.927 -380.824 -914.835 35.4433
3.928 -393.315 -898.064 101.414
3.929 -406.025 -882.12 163.415
3.93 -418.613 -867.044 221.706
3.931 -430.925 -852.703 276.621
3.932 -442.913 -838.98 328.466
3.933 -454.792 -825.808 377.596
3.934 -466.303 -813.276 424.094
3.935 -477.557 -801.287 468.196
3.936 -488.537 -789.737 510.548
3.937 -499.282 -778.638 550.426
3.938 -509.814 -767.924 588.349
3.939 -520.161 -757.529 624.561
3.94 -530.072 -747.505 659.057
3.941 -539.68 -737.832 691.938
3.942 -549.01 -728.472 723.443
3.943 -558.153 -719.37 754.124
3.944 -293.121 -1507 -2402.8
3.945 -284.003 -1441.73 -2130.29
3.946 -278.539 -1382.09 -1881.06
3.947 -275.963 -1327.7 -1653.51
3.948 -275.782 -1278.14 -1445.98
3.949 -278.017 -1232.88 -1256.59
3.95 -282.205 -1191.52 -1083.73
3.951 -288.06 -1153.71 -925.89
3.952 -295.322 -1119.07 -781.583
3.953 -303.76 -1087.25 -649.446
3.954 -313.163 -1057.96 -528.254
3.955 -323.341 -1030.93 -416.862
3.956 -334.129 -1005.9 -314.174
3.957 -345.401 -982.628 -218.984
3.958 -357.166 -960.93 -131.216
3.959 -369.016 -940.657 -49.7984
3.96 -381.002 -921.634 25.954
3.961 -393.063 -903.725 96.61
3.962 -405.144 -886.81 162.674
3.963 -417.205 -870.782 224.597
3.964 -429.311 -855.528 282.818
3.965 -441.381 -840.946 337.742
3.966 -453.075 -827.08 389.426
3.967 -464.64 -813.816 438.231
3.968 -475.895 -801.115 484.356
3.969 -487.028 -788.891 528.064
3.97 -497.996 -777.101 569.58
3.971 -508.661 -765.757 609.008
3.972 -518.842 -754.877 646.367
3.973 -528.695 -744.38 682.102
3.974 -538.341 -734.214 716.715
3.975 -547.684 -724.384 750.274
3.976 -556.591 -714.89 782.788
3.977 -565.199 -705.661 814.358
3.978 -303.9 -1473.66 -2232.33
3.979 -297.17 -1411.87 -1973.71
3.98 -293.144 -1355.21 -1736.66
3.981 -292.007 -1303.28 -1519.61
3.982 -293.178 -1255.75 -1321.05
