# <sim_time> <Fx> <Fy> <Fz>
46.995 34.6987 47.3911 471.288
46.996 34.6818 47.2144 466.381
46.997 34.6665 46.9954 461.328
46.998 34.6558 46.3529 455.5
46.999 34.6437 46.0824 450.205
47 34.6323 45.8941 444.966
47.001 34.6221 45.7326 439.691
47.002 34.6131 45.5857 434.36
47.003 34.6055 45.4482 428.965
47.004 34.5992 45.3175 423.5
47.005 34.5942 45.1919 417.963
47.006 34.5907 45.0702 412.352
47.007 34.5886 44.9515 406.665
47.008 34.5878 44.8353 400.901
47.009 34.5886 44.7236 395.048
47.01 34.5913 44.6744 389.082
47.011 34.5939 44.7947 383.279
47.012 34.5979 44.9206 377.404
47.013 34.602 45.0515 371.465
47.014 34.6074 45.1868 365.444
47.015 34.6142 45.3262 359.342
47.016 34.6222 45.4695 353.156
47.017 34.6317 45.6166 346.886
47.018 34.6425 45.7669 340.531
47.019 34.6546 45.9204 334.089
47.02 34.6682 46.0765 327.559
47.021 34.6831 46.235 320.939
47.022 34.9537 43.6788 566.853
47.023 34.9571 43.5438 560.387
47.024 34.9627 43.4056 553.793
47.025 34.9706 43.2624 547.065
47.026 34.981 43.1119 540.191
47.027 34.994 42.9501 533.153
47.028 35.0111 42.7667 525.892
47.029 35.0403 42.5133 518.111
47.03 35.06 42.2816 510.458
47.031 35.0773 42.0499 502.34
47.032 35.0942 41.6465 493.235
47.033 35.1176 41.5567 485.339
47.034 35.1571 41.2848 476.523
47.035 35.1843 41.3037 468.705
47.036 35.2113 41.3631 460.947
47.037 35.2396 41.452 453.14
47.038 35.2702 41.5817 445.178
47.039 35.3024 41.7252 437.146
47.04 35.3362 41.8804 429.033
47.041 35.3717 42.0459 420.834
47.042 35.409 42.2206 412.544
47.043 35.448 42.4037 404.162
47.044 35.4883 42.5933 395.719
47.045 35.5303 42.7902 387.177
47.046 35.5743 42.994 378.535
47.047 35.62 43.2043 369.79
47.048 35.6675 43.4208 360.943
47.049 35.7169 43.6433 351.99
47.05 35.7676 43.8706 342.939
47.051 35.8194 44.0071 333.868
47.052 35.8718 44.03 324.827
47.053 35.9253 44.0518 315.697
47.054 35.9798 44.0721 306.479
47.055 36.0354 44.0901 297.172
47.056 34.8732 39.5461 614.24
47.057 34.9163 39.6422 605.436
47.058 34.9616 39.7446 596.498
47.059 35.0094 39.8517 587.421
47.06 35.0593 39.933 578.248
47.061 35.1104 39.8763 569.153
47.062 35.164 39.8125 559.911
47.063 35.2201 39.7372 550.514
47.064 35.28 39.6711 540.83
47.065 35.3428 39.5724 530.938
47.066 35.4092 39.3815 520.776
47.067 35.4863 38.4067 509.354
47.068 35.5582 38.1644 498.842
47.069 35.6314 38.044 488.365
47.07 35.7066 37.9676 477.812
47.071 35.7841 37.9158 467.154
47.072 35.8638 37.8803 456.379
47.073 35.9458 37.8562 445.482
47.074 36.0302 37.8336 434.411
47.075 36.1172 37.8059 423.14
47.076 36.2057 37.7833 411.751
47.077 36.2957 37.7648 400.244
47.078 36.3871 37.7494 388.619
47.079 36.4799 37.7367 376.876
47.08 36.574 37.7258 365.014
47.081 36.6694 37.7165 353.035
47.082 36.766 37.7083 340.939
47.083 36.8637 37.7009 328.726
47.084 36.9626 37.694 316.396
47.085 37.0625 37.6876 303.948
47.086 37.1635 37.6818 291.379
47.087 37.2658 37.678 278.682
47.088 37.371 37.6866 265.792
47.089 37.4816 37.7237 252.61
47.09 34.8822 34.7374 641.922
47.091 34.9855 34.7272 629.722
47.092 35.0911 34.7112 617.374
47.093 35.1993 34.6909 604.858
47.094 35.3104 34.6661 592.165
47.095 35.423 34.6361 579.33
47.096 35.5374 34.5886 566.282
47.097 35.6546 34.5168 552.969
47.098 35.7737 34.4296 539.475
47.099 35.8947 34.3188 525.789
47.1 36.0175 34.1652 511.883
47.101 36.142 33.8799 497.634
47.102 36.2685 33.1351 482.579
47.103 36.3947 32.8339 467.981
47.104 36.518 32.2611 452.781
47.105 36.6478 32.093 438.085
47.106 36.7795 31.9761 423.323
47.107 36.9126 31.8852 408.458
47.108 37.047 31.8107 393.476
47.109 37.1824 31.7474 378.372
47.11 37.3187 31.6923 363.144
47.111 37.4559 31.6433 347.791
47.112 37.5857 31.7244 332.823
47.113 37.7146 31.8351 317.845
47.114 37.8437 31.9527 302.771
47.115 37.973 32.0766 287.604
47.116 38.1025 32.2198 272.368
47.117 38.2334 32.475 257.216
47.118 38.3601 32.6983 242.228
47.119 38.481 32.8715 227.521
47.12 38.6013 33.0493 212.761
47.121 38.721 33.1811 197.985
47.122 38.84 33.2773 183.19
47.123 38.9581 33.3742 168.357
47.124 35.2051 29.4787 617.189
47.125 35.3559 29.4921 601.293
47.126 35.5048 29.5587 585.418
47.127 35.6485 29.5789 569.725
47.128 35.7918 29.5899 553.984
47.129 35.9363 29.6055 538.109
47.13 36.0819 29.6248 522.104
47.131 36.2284 29.6473 505.97
47.132 36.3758 29.6724 489.712
47.133 36.5238 29.6996 473.332
47.134 36.6724 29.7283 456.835
47.135 36.8214 29.7582 440.224
47.136 36.9707 29.7888 423.504
47.137 37.1201 29.8197 406.678
47.138 37.2695 29.8504 389.751
47.139 37.4187 29.8806 372.726
47.14 37.5675 29.9097 355.61
47.141 37.717 30.0193 338.539
47.142 37.8664 30.1721 321.457
47.143 38.0151 30.3256 304.302
47.144 38.1629 30.4791 287.076
47.145 38.3126 30.8551 269.464
47.146 38.4643 31.4552 251.466
47.147 38.6151 32.0676 233.383
47.148 38.7653 32.6896 215.209
47.149 38.9207 33.281 196.712
47.15 39.0693 33.8299 178.422
47.151 39.2144 34.3887 160.146
47.152 39.3484 34.8217 141.278
47.153 39.484 35.0416 121.983
47.154 39.6184 35.1937 102.5
47.155 39.7562 34.7531 81.9127
47.156 39.8846 34.8968 62.2569
47.157 40.0016 35.1148 42.5438
47.158 35.3338 27.6224 555.068
47.159 35.502 27.5447 536.403
47.16 35.6676 27.4546 517.656
47.161 35.8311 27.3027 498.741
47.162 35.9872 26.5855 478.955
47.163 36.1479 26.4047 459.834
47.164 36.3082 26.3107 440.754
47.165 36.4684 26.329 421.529
47.166 36.6342 26.8866 401.881
47.167 36.7989 27.483 382.177
47.168 36.9622 28.1096 362.41
47.169 37.1239 28.765 342.584
47.17 37.2779 29.2928 322.182
47.171 37.4305 29.6471 301.269
47.172 37.5818 30.0175 280.261
47.173 37.7239 30.3841 259.011
47.174 37.8608 30.752 237.582
47.175 37.9959 31.0558 216.173
47.176 38.1297 31.3727 194.661
47.177 38.2624 31.703 173.051
47.178 38.3938 31.9882 151.385
47.179 38.524 32.2456 129.656
47.18 38.6527 32.512 107.843
47.181 38.7799 32.7874 85.952
47.182 38.9055 33.0719 63.9864
47.183 39.0294 33.3659 41.951
47.184 39.1514 33.6895 19.8791
47.185 39.2708 34.1121 -2.12643
47.186 39.3882 34.5438 -24.1891
47.187 39.5037 34.9848 -46.3044
47.188 39.6172 35.4352 -68.4677
47.189 39.7287 35.8947 -90.6611
47.19 39.8381 36.3635 -112.881
47.191 39.9454 36.8418 -135.134
47.192 34.8413 27.6578 440.004
47.193 34.9821 27.9317 417.598
47.194 35.1223 28.2159 395.048
47.195 35.2619 28.5102 372.358
47.196 35.4009 28.8147 349.531
47.197 35.5391 29.1291 326.573
47.198 35.6766 29.4534 303.486
47.199 35.8132 29.7874 280.276
47.2 35.949 30.1369 256.953
47.201 36.0838 30.4968 233.515
47.202 36.2177 30.8655 209.964
47.203 36.3507 31.2418 186.301
47.204 36.483 31.6234 162.525
47.205 36.615 32.0052 138.628
47.206 36.752 32.2712 114.464
47.207 36.8872 32.4985 90.2901
47.208 37.0332 32.5187 65.7591
47.209 37.1603 32.8222 41.609
47.21 37.2837 33.1674 17.4574
47.211 37.4043 33.5361 -6.72106
47.212 37.5227 33.9225 -30.9302
47.213 37.6391 34.3238 -55.1696
47.214 37.7533 34.7381 -79.4392
47.215 37.8659 35.1595 -103.754
47.216 37.9759 35.5978 -128.068
47.217 38.0837 36.048 -152.394
47.218 38.1894 36.509 -176.729
47.219 38.293 36.9795 -201.07
47.22 38.3945 37.4582 -225.411
47.221 38.4941 37.9425 -249.746
47.222 38.5916 38.4283 -274.076
47.223 38.6871 38.9034 -298.394
47.224 38.7806 39.1682 -322.836
47.225 38.8722 39.5168 -347.198
47.226 33.3256 27.542 274.607
47.227 33.4468 27.636 250.472
47.228 33.5665 27.734 226.281
47.229 33.6847 27.8342 202.042
47.23 33.8013 27.9351 177.759
47.231 33.9163 28.0346 153.44
47.232 34.0296 28.1302 129.091
47.233 34.1344 28.5424 104.328
47.234 34.2374 28.9104 79.5256
47.235 34.3387 29.2271 54.6474
47.236 34.4384 29.3228 29.5279
47.237 34.5366 29.7446 4.59617
47.238 34.6333 30.2225 -20.3317
47.239 34.7282 30.7409 -45.2604
47.24 34.8214 31.2956 -70.1865
47.241 34.9128 31.8853 -95.1044
47.242 35.0024 32.5101 -120.008
47.243 35.0903 33.1703 -144.889
47.244 35.1762 33.8669 -169.742
47.245 35.2603 34.6007 -194.558
47.246 35.3424 35.373 -219.329
47.247 35.4225 36.1852 -244.049
47.248 35.5006 37.0385 -268.71
47.249 35.5751 37.8532 -293.387
47.25 35.641 38.3716 -318.347
47.251 35.7052 38.9042 -343.267
47.252 35.7677 39.4515 -368.141
47.253 35.8284 40.0137 -392.964
47.254 35.8874 40.5913 -417.73
47.255 35.9448 41.1848 -442.433
47.256 36.0027 41.4321 -466.561
47.257 36.0593 41.6342 -490.53
47.258 36.1169 41.6773 -514.654
47.259 36.1732 41.7061 -538.689
47.26 30.5383 29.7841 116.104
47.261 30.6174 31.0071 92.3004
47.262 30.6915 31.4899 67.7221
47.263 30.7659 31.7682 42.8494
47.264 30.8537 31.8056 17.5753
47.265 30.9253 32.1205 -7.34036
47.266 30.9941 32.4802 -32.2312
47.267 31.0612 32.8654 -57.1202
47.268 31.1269 33.2706 -82.0105
47.269 31.1915 33.6935 -106.9
47.27 31.2549 34.1331 -131.786
47.271 31.3174 34.5887 -156.664
47.272 31.379 35.0604 -181.529
47.273 31.4397 35.548 -206.377
47.274 31.4996 36.0518 -231.202
47.275 31.5607 36.4533 -256.195
47.276 31.6225 36.8024 -281.268
47.277 31.6835 37.1825 -306.28
47.278 31.7457 37.2883 -330.795
47.279 31.8076 37.3589 -355.139
47.28 31.8688 37.4456 -379.377
47.281 31.9324 37.7796 -403.829
47.282 31.9962 38.1732 -428.219
47.283 32.0594 38.5652 -452.448
47.284 32.1218 38.9552 -476.508
47.285 32.1836 39.3425 -500.39
47.286 32.2446 39.7266 -524.082
47.287 32.3049 40.1069 -547.577
47.288 32.3645 40.483 -570.864
47.289 32.4229 40.8549 -593.939
47.29 32.4804 41.2214 -616.789
47.291 32.5371 41.5818 -639.402
47.292 32.593 41.9355 -661.77
47.293 32.6479 42.2818 -683.883
47.294 26.739 31.3473 -14.5379
47.295 26.8006 31.5612 -38.4169
47.296 26.8627 31.8051 -62.2776
47.297 26.9255 32.0792 -86.1155
47.298 26.9894 32.3805 -109.93
47.299 27.0595 32.6213 -133.839
47.3 27.1262 32.9221 -157.52
47.301 27.1923 33.0692 -180.794
47.302 27.2604 33.4014 -204.188
47.303 27.3309 33.9147 -227.693
47.304 27.4018 34.435 -251.054
47.305 27.4728 34.9643 -274.256
47.306 27.5438 35.5022 -297.289
47.307 27.615 36.0442 -320.146
47.308 27.6865 36.5895 -342.817
47.309 27.7579 37.1378 -365.293
47.31 27.8269 37.6357 -387.622
47.311 27.8799 37.7701 -410.159
47.312 27.9332 37.8517 -432.532
47.313 27.9866 37.877 -454.736
47.314 28.0403 37.8414 -476.762
47.315 28.094 37.736 -498.606
47.316 28.147 37.4326 -520.348
47.317 28.2006 37.1519 -541.826
47.318 28.2547 36.8696 -563.045
47.319 28.309 36.5379 -584.029
47.32 28.3747 36.8372 -605.431
47.321 28.4077 37.004 -626.58
47.322 28.4408 37.1932 -647.548
47.323 28.4737 37.4343 -668.312
47.324 28.502 38.165 -688.571
47.325 28.535 38.47 -708.938
47.326 28.5694 38.6858 -729.181
47.327 28.6047 38.871 -749.255
47.328 22.9681 32.8823 -83.5275
47.329 23.0333 33.1496 -104.936
47.33 23.1011 33.3186 -126.292
47.331 23.1684 33.3252 -147.605
47.332 23.2384 33.4073 -168.713
47.333 23.3108 33.4272 -189.707
47.334 23.3902 33.2845 -210.706
47.335 23.465 33.1913 -231.404
47.336 23.5406 33.0444 -251.929
47.337 23.618 32.8403 -272.277
47.338 23.6962 32.5588 -292.454
47.339 23.7716 32.267 -312.537
47.34 23.8283 32.3572 -332.958
47.341 23.8867 32.4363 -353.284
47.342 23.9485 32.4983 -373.514
47.343 24.0182 32.3802 -393.756
47.344 24.0807 32.427 -413.768
47.345 24.1434 32.4891 -433.649
47.346 24.207 32.5544 -453.402
47.347 24.2716 32.6191 -473.025
47.348 24.3375 32.6814 -492.516
47.349 24.4046 32.7401 -511.87
47.35 24.4731 32.7945 -531.083
47.351 24.5431 32.8438 -550.152
47.352 24.6146 32.8872 -569.074
47.353 24.6877 32.9231 -587.843
47.354 24.7625 32.9521 -606.455
47.355 24.8414 32.918 -624.941
47.356 24.9197 32.9309 -643.227
47.357 24.999 32.9514 -661.334
47.358 25.084 34.2627 -678.35
47.359 25.1646 34.3099 -695.978
47.36 25.2469 34.3562 -713.423
47.361 25.331 34.4014 -730.682
47.362 19.7878 24.0214 -74.9404
47.363 19.8721 24.1277 -93.3249
47.364 19.9583 24.2345 -111.66
47.365 20.0463 24.3427 -129.941
47.366 20.1354 24.4562 -148.158
47.367 20.2265 24.5693 -166.313
47.368 20.3196 24.682 -184.404
47.369 20.4149 24.7936 -202.425
47.37 20.5123 24.9045 -220.373
47.371 20.6118 25.0142 -238.244
47.372 20.7135 25.1228 -256.034
47.373 20.8174 25.23 -273.738
47.374 20.9236 25.3358 -291.353
47.375 21.0321 25.4401 -308.876
47.376 21.1429 25.5428 -326.301
47.377 21.2561 25.6439 -343.625
47.378 21.3717 25.7434 -360.844
47.379 21.4897 25.8412 -377.955
47.38 21.6102 25.9374 -394.953
47.381 21.7332 26.032 -411.835
47.382 21.8587 26.1173 -428.59
47.383 21.9855 26.1134 -445.158
47.384 22.1149 26.1099 -461.6
47.385 22.2471 26.1071 -477.911
47.386 22.382 26.1053 -494.087
47.387 22.5198 26.105 -510.125
47.388 22.6606 26.1066 -526.02
47.389 22.8045 26.111 -541.769
47.39 22.9515 26.119 -557.365
47.391 23.102 26.1321 -572.805
47.392 23.2562 26.1526 -588.083
47.393 23.4147 26.186 -603.186
47.394 23.5783 26.2517 -618.089
47.395 23.7544 26.3907 -632.738
47.396 18.0512 16.5459 8.36892
47.397 18.2079 16.5814 -7.54746
47.398 18.364 16.5938 -23.4677
47.399 18.5204 16.6054 -39.3584
47.4 18.6789 16.6111 -55.2221
47.401 18.8399 16.6126 -71.053
47.402 19.0032 16.632 -86.8318
47.403 19.1685 16.7141 -102.524
47.404 19.3365 16.7939 -118.171
47.405 19.5075 16.8719 -133.767
47.406 19.6815 16.948 -149.309
47.407 19.8585 17.0225 -164.794
47.408 20.0386 17.0955 -180.216
47.409 20.2219 17.1671 -195.574
47.41 20.4084 17.2374 -210.862
47.411 20.5983 17.3066 -226.076
47.412 20.7917 17.375 -241.214
47.413 20.9887 17.4429 -256.27
47.414 21.1896 17.5107 -271.239
47.415 21.3936 17.4933 -286.053
47.416 21.6032 17.4648 -300.751
47.417 21.8293 17.4559 -315.282
47.418 22.0481 17.4389 -329.77
47.419 22.2753 17.444 -344.102
47.42 22.533 17.5448 -358.057
47.421 22.7612 17.5345 -372.241
47.422 22.9894 17.514 -386.352
47.423 23.2195 17.4901 -400.369
47.424 23.4522 17.4681 -414.277
47.425 23.6874 17.4602 -428.053
47.426 23.9266 17.4553 -441.706
47.427 24.1748 17.4532 -455.207
47.428 24.433 17.4554 -468.547
47.429 24.6827 17.4686 -481.807
47.43 18.4945 7.16347 140.692
47.431 18.7209 7.0697 126.163
47.432 18.952 6.97584 111.631
47.433 19.1976 7.44422 97.5042
47.434 19.4358 7.35852 82.9706
47.435 19.6773 7.27679 68.441
47.436 19.9225 7.19751 53.9197
47.437 20.1716 7.12024 39.411
47.438 20.4249 7.04488 24.92
47.439 20.6827 6.97169 10.4538
47.44 20.9457 6.9019 -3.97442
47.441 21.2197 6.8466 -18.2833
47.442 21.5074 6.81078 -32.4332
47.443 21.7819 6.79709 -46.7471
47.444 22.0586 6.8175 -61.026
47.445 22.3387 6.83215 -75.2829
47.446 22.6226 6.82515 -89.5198
47.447 22.9104 6.76625 -103.751
47.448 23.2035 6.78567 -117.886
47.449 23.5042 6.83706 -131.93
47.45 23.8218 6.98668 -145.77
47.451 24.1284 7.05552 -159.694
47.452 24.44 7.13303 -173.548
47.453 24.7686 7.28951 -187.212
47.454 25.0892 7.38706 -200.91
47.455 25.4143 7.49968 -214.463
47.456 25.7568 7.86884 -227.517
47.457 26.0854 8.50317 -239.932
47.458 26.4464 8.31117 -253.111
47.459 26.7959 8.15644 -266.436
47.46 27.1387 7.99805 -279.76
47.461 27.4812 7.83974 -293.034
47.462 27.8263 7.68551 -306.232
47.463 28.1749 7.54138 -319.334
47.464 21.4095 -2.16415 285.779
47.465 21.7296 -2.40664 271.272
47.466 22.0584 -2.61221 256.801
47.467 22.3633 -0.620986 243.974
47.468 22.697 -0.818884 229.409
47.469 23.0327 -1.018 214.787
47.47 23.3753 -0.615885 200.546
47.471 23.7166 -0.78057 185.882
47.472 24.0616 -0.944741 171.187
47.473 24.4108 -1.10911 156.463
47.474 24.764 -1.27433 141.713
47.475 25.1214 -1.44102 126.94
47.476 25.4832 -1.60976 112.148
47.477 25.8494 -1.78115 97.3397
47.478 26.2202 -1.95593 82.5189
47.479 26.5977 -2.13696 67.6996
47.48 26.9814 -2.32411 52.8819
47.481 27.3652 -2.51023 38.0357
47.482 27.753 -2.70041 23.1846
47.483 28.1449 -2.89534 8.33301
47.484 28.5411 -3.09549 -6.5155
47.485 28.9417 -3.30132 -21.3574
47.486 29.3467 -3.51324 -36.1893
47.487 29.7505 -3.63246 -50.8714
47.488 30.1559 -3.70308 -65.4611
47.489 30.5668 -3.77409 -80.0289
47.49 30.9824 -3.84558 -94.5602
47.491 31.4029 -3.91782 -109.05
47.492 31.8284 -3.99113 -123.49
47.493 32.2594 -4.06594 -137.874
47.494 32.6971 -4.14282 -152.181
47.495 33.1498 -4.21937 -166.297
47.496 33.6194 -4.30804 -180.2
47.497 34.0837 -4.54795 -194.152
47.498 26.5635 -13.5897 394.217
47.499 26.9784 -14.0266 378.533
47.5 27.3934 -14.173 363.017
47.501 27.8124 -14.2816 347.444
47.502 28.2331 -14.356 331.784
47.503 28.664 -14.449 316.118
47.504 29.1009 -14.5382 300.407
47.505 29.5437 -14.624 284.651
47.506 29.9925 -14.7078 268.857
47.507 30.4482 -14.7926 253.034
47.508 30.9206 -14.9131 237.286
47.509 31.3905 -15.0032 221.422
47.51 31.8699 -15.1041 205.566
47.511 32.3474 -15.1777 189.608
47.512 32.8299 -15.2474 173.62
47.513 33.3186 -15.3188 157.619
47.514 33.8177 -15.414 141.649
47.515 34.3194 -15.4837 125.646
47.516 34.8429 -15.5825 109.864
47.517 35.3548 -15.6442 93.8379
47.518 35.8713 -15.6977 77.7666
47.519 36.3964 -15.7467 61.6718
47.52 36.9327 -15.8405 45.529
47.521 37.4707 -15.8898 29.4148
47.522 38.0147 -15.9401 13.2982
47.523 38.5642 -15.9889 -2.81117
47.524 39.1211 -16.0367 -18.9124
47.525 39.6881 -16.0835 -35.0057
47.526 40.2621 -16.1296 -51.0818
47.527 40.8423 -16.1753 -67.1346
47.528 41.4285 -16.2206 -83.1599
47.529 42.0208 -16.266 -99.1539
47.53 42.6191 -16.3115 -115.112
47.531 43.2236 -16.3576 -131.031
47.532 34.614 -22.1373 437.708
47.533 35.1589 -22.5521 421.252
47.534 35.71 -22.9588 404.707
47.535 36.2676 -23.3571 388.078
47.536 36.8314 -23.7469 371.368
47.537 37.4032 -24.128 354.576
47.538 37.9877 -24.496 337.692
47.539 38.5801 -24.8526 320.729
47.54 39.1791 -25.1984 303.694
47.541 39.6154 -27.2398 287.956
47.542 40.2266 -27.2856 270.379
47.543 40.8533 -27.2808 252.691
47.544 41.488 -27.2854 234.977
47.545 42.1306 -27.2935 217.232
47.546 42.7809 -27.3009 199.452
47.547 43.4388 -27.3075 181.643
47.548 44.1044 -27.3136 163.808
47.549 44.7777 -27.3193 145.951
47.55 45.4586 -27.3248 128.077
47.551 46.1471 -27.3304 110.19
47.552 46.843 -27.3363 92.2931
47.553 47.5465 -27.3428 74.392
47.554 48.2574 -27.3501 56.4907
47.555 48.9757 -27.3587 38.5936
47.556 49.7013 -27.3689 20.7052
47.557 50.4343 -27.381 2.82994
47.558 51.1746 -27.3958 -15.0273
47.559 51.9223 -27.4142 -32.8611
47.56 52.6779 -27.4409 -50.661
47.561 53.4441 -27.4928 -68.3993
47.562 54.213 -27.5204 -86.142
47.563 54.9885 -27.5484 -103.85
47.564 55.7705 -27.5786 -121.518
47.565 56.5592 -27.6117 -139.14
47.566 47 -49.5521 411.532
47.567 47.7378 -49.8297 393.295
47.568 48.4842 -50.1118 374.995
47.569 49.2389 -50.3057 356.575
47.57 50.002 -50.4709 338.077
47.571 50.7736 -50.6344 319.523
47.572 51.5535 -50.7963 300.916
47.573 52.3419 -50.9566 282.261
47.574 53.1385 -51.1156 263.562
47.575 53.9434 -51.2734 244.823
47.576 54.7542 -51.3828 226.079
47.577 55.5705 -51.4312 207.341
47.578 56.3944 -51.4717 188.58
47.579 57.226 -51.5045 169.801
47.58 58.0653 -51.5291 151.007
47.581 58.912 -51.5455 132.203
47.582 59.7661 -51.5544 113.394
47.583 60.6276 -51.5556 94.584
47.584 61.4963 -51.5495 75.7774
47.585 62.3722 -51.5361 56.9789
47.586 63.2551 -51.5155 38.1929
47.587 64.1451 -51.4864 19.4228
47.588 65.0421 -51.4474 0.670281
47.589 65.9458 -51.4017 -18.0582
47.59 66.856 -51.3494 -36.7582
47.591 67.7726 -51.2906 -55.4254
47.592 68.6954 -51.2257 -74.0556
47.593 69.6244 -51.1547 -92.6443
47.594 70.5594 -51.078 -111.187
47.595 71.5003 -50.9957 -129.68
47.596 72.4469 -50.9082 -148.119
47.597 73.3991 -50.8156 -166.499
47.598 74.3571 -50.7214 -184.818
47.599 75.3207 -50.6284 -203.075
47.6 64.3163 -64.354 359.497
47.601 65.2415 -64.6369 340.02
47.602 66.1743 -64.9213 320.497
47.603 67.1134 -65.2018 300.927
47.604 68.0531 -65.4645 281.233
47.605 68.9956 -65.6063 261.388
47.606 69.9555 -65.7459 241.667
47.607 70.9229 -65.8768 221.942
47.608 71.8965 -65.9972 202.203
47.609 72.8678 -66.0879 182.37
47.61 73.8546 -66.1908 162.626
47.611 74.8494 -66.2889 142.902
47.612 75.8509 -66.38 123.191
47.613 76.8588 -66.4634 103.496
47.614 77.8728 -66.5389 83.8185
47.615 78.8926 -66.6065 64.1634
47.616 79.9179 -66.6661 44.5343
47.617 80.9487 -66.7178 24.935
47.618 81.9841 -66.7491 5.37763
47.619 83.0171 -66.6171 -14.0416
47.62 84.0548 -66.4826 -33.4221
47.621 85.0973 -66.3458 -52.7608
47.622 86.1442 -66.207 -72.0546
47.623 87.1952 -66.0668 -91.3023
47.624 88.2491 -65.9275 -110.514
47.625 89.3007 -65.7993 -129.754
47.626 90.3588 -65.6543 -148.794
47.627 91.4202 -65.5059 -167.763
47.628 92.4862 -65.3533 -186.635
47.629 93.556 -65.1989 -205.421
47.63 94.6291 -65.0429 -224.119
47.631 95.7053 -64.8857 -242.726
47.632 96.7844 -64.7275 -261.239
47.633 97.8662 -64.5686 -279.654
47.634 85.4066 -63.7941 279.77
47.635 86.4668 -64.0088 260.105
47.636 87.5323 -64.2234 240.434
47.637 88.6029 -64.438 220.759
47.638 89.6779 -64.6418 201.067
47.639 90.7549 -64.7429 181.24
47.64 91.8447 -64.8277 161.486
47.641 92.9412 -64.9004 141.741
47.642 94.0426 -64.9776 122.038
47.643 95.1475 -65.0519 102.368
47.644 96.2561 -65.1228 82.7321
47.645 97.369 -65.1903 63.128
47.646 98.4859 -65.2523 43.5616
47.647 99.6065 -65.3097 24.0363
47.648 100.731 -65.3633 4.55595
47.649 101.86 -65.4129 -14.8786
47.65 102.996 -65.4592 -34.2652
47.651 104.138 -65.503 -53.5986
47.652 105.283 -65.5431 -72.8715
47.653 106.431 -65.5798 -92.0787
47.654 107.582 -65.6129 -111.216
47.655 108.735 -65.6427 -130.279
47.656 109.89 -65.6691 -149.264
47.657 111.047 -65.6924 -168.166
47.658 112.206 -65.7125 -186.982
47.659 113.367 -65.7298 -205.707
47.66 114.528 -65.7442 -224.338
47.661 115.691 -65.7558 -242.87
47.662 116.854 -65.7648 -261.299
47.663 118.017 -65.7713 -279.622
47.664 119.181 -65.7757 -297.835
47.665 120.343 -65.7824 -315.948
47.666 121.506 -65.7816 -333.923
47.667 122.666 -65.7785 -351.76
47.668 108.699 -46.1131 173.025
47.669 109.839 -46.6222 154.916
47.67 110.981 -47.14 136.829
47.671 112.126 -47.6661 118.768
47.672 113.273 -48.1533 100.707
47.673 114.424 -48.7316 82.4137
47.674 115.576 -49.3473 64.1115
47.675 116.731 -49.9656 45.8535
47.676 117.887 -50.5864 27.6436
47.677 119.044 -51.2094 9.48567
47.678 120.201 -51.8347 -8.61639
47.679 121.361 -52.2136 -26.8346
47.68 122.521 -52.4542 -45.0885
47.681 123.682 -52.6937 -63.2772
47.682 124.841 -52.9372 -81.4038
47.683 126.001 -53.1737 -99.449
47.684 127.16 -53.4077 -117.416
47.685 128.318 -53.6419 -135.303
47.686 129.476 -53.8722 -153.103
47.687 130.632 -54.0998 -170.811
47.688 131.786 -54.3252 -188.426
47.689 132.939 -54.5485 -205.944
47.69 134.089 -54.7696 -223.362
47.691 135.237 -54.9886 -240.674
47.692 136.383 -55.2055 -257.879
47.693 137.525 -55.4201 -274.972
47.694 138.664 -55.6325 -291.949
47.695 139.8 -55.8426 -308.808
47.696 140.932 -56.0502 -325.544
47.697 142.06 -56.2552 -342.154
47.698 143.184 -56.458 -358.635
47.699 144.303 -56.6572 -374.983
47.7 145.417 -56.8464 -391.19
47.701 146.526 -57.018 -407.251
47.702 131.164 -34.7575 103.712
47.703 132.254 -35.1068 87.1414
47.704 133.343 -35.4632 70.6086
47.705 134.419 -35.8066 53.9969
47.706 135.503 -36.1741 37.5741
47.707 136.586 -36.4787 21.1819
47.708 137.667 -36.7516 4.82601
47.709 138.745 -37.0302 -11.4646
47.71 139.821 -37.3133 -27.6886
47.711 140.894 -37.6003 -43.8449
47.712 141.963 -37.8904 -59.9349
47.713 143.024 -38.1761 -76.0043
47.714 144.085 -38.4739 -91.9339
47.715 145.142 -38.7768 -107.771
47.716 146.195 -39.0839 -123.521
47.717 147.244 -39.395 -139.186
47.718 148.286 -39.7104 -154.771
47.719 149.315 -40.0351 -170.392
47.72 150.347 -40.3574 -185.788
47.721 151.376 -40.6818 -201.059
47.722 152.399 -41.0088 -216.218
47.723 153.417 -41.3611 -231.248
47.724 154.428 -41.7212 -246.162
47.725 155.432 -42.0794 -260.965
47.726 156.43 -42.4358 -275.66
47.727 157.42 -42.9047 -290.432
47.728 158.406 -43.3647 -305.033
47.729 159.384 -43.821 -319.505
47.73 160.356 -44.2738 -333.848
47.731 161.32 -44.7227 -348.061
47.732 162.276 -45.1817 -362.131
47.733 163.225 -45.644 -376.06
47.734 164.165 -46.1047 -389.85
47.735 165.096 -46.5631 -403.497
47.736 148.813 -28.9105 90.3541
47.737 149.735 -29.127 76.0445
47.738 150.653 -29.3488 61.784
47.739 151.566 -29.5761 47.5744
47.74 152.474 -29.809 33.4166
