# <sim_time> <x> <y> <z> <qx> <qy> <qz> <qw>
22.613 5.48719 1.3166 -0.234107 0.0357904 0.00183202 0.130558 0.990793
22.614 5.48703 1.31631 -0.234654 0.0357826 0.00192366 0.130562 0.990792
22.615 5.48688 1.31602 -0.2352 0.0357745 0.00201485 0.130565 0.990792
22.616 5.48672 1.31573 -0.235746 0.0357661 0.00210557 0.130569 0.990792
22.617 5.48656 1.31544 -0.236292 0.0357574 0.00219582 0.130573 0.990791
22.618 5.4864 1.31515 -0.236838 0.0357483 0.00228558 0.130577 0.990791
22.619 5.48624 1.31486 -0.237384 0.0357389 0.00237485 0.130581 0.99079
22.62 5.48608 1.31456 -0.237928 0.0357293 0.00246362 0.130585 0.99079
22.621 5.48593 1.31427 -0.238473 0.0357193 0.00255187 0.130589 0.99079
22.622 5.48577 1.31398 -0.239016 0.035709 0.0026396 0.130593 0.990789
22.623 5.48561 1.31368 -0.239558 0.0356984 0.00272679 0.130597 0.990789
22.624 5.48545 1.31339 -0.2401 0.0356875 0.00281344 0.130601 0.990789
22.625 5.4853 1.31309 -0.24064 0.0356764 0.00289954 0.130605 0.990788
22.626 5.48514 1.3128 -0.241179 0.0356649 0.00298506 0.130609 0.990788
22.627 5.48498 1.3125 -0.241716 0.0356532 0.00307002 0.130613 0.990787
22.628 5.48482 1.3122 -0.242253 0.0356412 0.00315438 0.130617 0.990787
22.629 5.48466 1.3119 -0.242787 0.0356289 0.00323816 0.130621 0.990787
22.63 5.48451 1.31161 -0.24332 0.0356163 0.00332132 0.130625 0.990786
22.631 5.48435 1.31131 -0.243851 0.0356035 0.00340387 0.13063 0.990786
22.632 5.48419 1.31101 -0.244379 0.0355904 0.00348579 0.130634 0.990786
22.633 5.48404 1.31071 -0.244906 0.0355771 0.00356708 0.130638 0.990785
22.634 5.48388 1.31041 -0.245431 0.0355635 0.00364772 0.130642 0.990785
22.635 5.48372 1.31011 -0.245953 0.0355496 0.0037277 0.130646 0.990784
22.636 5.48356 1.3098 -0.246473 0.0355355 0.00380701 0.13065 0.990784
22.637 5.48341 1.3095 -0.24699 0.0355212 0.00388565 0.130655 0.990784
22.638 5.48325 1.3092 -0.247505 0.0355066 0.00396359 0.130659 0.990783
22.639 5.48309 1.3089 -0.248017 0.0354918 0.00404084 0.130663 0.990783
22.64 5.48294 1.30859 -0.248526 0.0354768 0.00411739 0.130667 0.990783
22.641 5.48278 1.30829 -0.249032 0.0354616 0.00419321 0.130671 0.990782
22.642 5.48262 1.30798 -0.249534 0.0354461 0.00426831 0.130676 0.990782
22.643 5.48247 1.30767 -0.250034 0.0354304 0.00434267 0.13068 0.990782
22.644 5.48231 1.30737 -0.250534 0.0354144 0.00441654 0.130684 0.990781
22.645 5.48215 1.30706 -0.251035 0.0353979 0.00448991 0.130689 0.990781
22.646 5.482 1.30675 -0.251537 0.035381 0.00456277 0.130693 0.990781
22.647 5.48184 1.30645 -0.252039 0.0353638 0.00463511 0.130697 0.990781
22.648 5.48169 1.30614 -0.252541 0.0353461 0.00470693 0.130702 0.99078
22.649 5.48153 1.30583 -0.253044 0.0353281 0.00477822 0.130706 0.99078
22.65 5.48137 1.30552 -0.253547 0.0353098 0.00484896 0.130711 0.99078
22.651 5.48122 1.30521 -0.254049 0.035291 0.00491915 0.130715 0.990779
22.652 5.48106 1.3049 -0.254552 0.0352719 0.00498878 0.13072 0.990779
22.653 5.48091 1.30459 -0.255055 0.0352525 0.00505784 0.130724 0.990779
22.654 5.48075 1.30428 -0.255557 0.0352326 0.00512631 0.130729 0.990779
22.655 5.4806 1.30397 -0.256058 0.0352125 0.00519421 0.130733 0.990778
22.656 5.48044 1.30366 -0.256559 0.035192 0.0052615 0.130738 0.990778
22.657 5.48028 1.30335 -0.25706 0.0351712 0.00532819 0.130742 0.990778
22.658 5.48013 1.30303 -0.25756 0.03515 0.00539426 0.130747 0.990778
22.659 5.47997 1.30272 -0.258058 0.0351285 0.00545971 0.130752 0.990778
22.66 5.47982 1.30241 -0.258556 0.0351067 0.00552453 0.130756 0.990777
22.661 5.47966 1.30209 -0.259053 0.0350846 0.00558871 0.130761 0.990777
22.662 5.47951 1.30178 -0.259548 0.0350622 0.00565224 0.130766 0.990777
22.663 5.47935 1.30147 -0.260043 0.0350395 0.00571512 0.130771 0.990777
22.664 5.4792 1.30115 -0.260535 0.0350164 0.00577732 0.130775 0.990777
22.665 5.47905 1.30083 -0.261027 0.0349931 0.00583885 0.13078 0.990776
22.666 5.47889 1.30052 -0.261516 0.0349695 0.0058997 0.130785 0.990776
22.667 5.47874 1.3002 -0.262004 0.0349456 0.00595986 0.13079 0.990776
22.668 5.47858 1.29988 -0.26249 0.0349215 0.00601932 0.130795 0.990776
22.669 5.47843 1.29957 -0.262974 0.0348971 0.00607807 0.1308 0.990776
22.67 5.47827 1.29925 -0.263456 0.0348724 0.00613611 0.130804 0.990776
22.671 5.47812 1.29893 -0.263936 0.0348475 0.00619342 0.130809 0.990776
22.672 5.47797 1.29861 -0.264413 0.0348223 0.00625 0.130814 0.990775
22.673 5.47781 1.29829 -0.264888 0.0347968 0.00630584 0.130819 0.990775
22.674 5.47766 1.29797 -0.265361 0.0347712 0.00636093 0.130824 0.990775
22.675 5.47751 1.29765 -0.265831 0.0347452 0.00641527 0.130829 0.990775
22.676 5.47735 1.29733 -0.266298 0.0347191 0.00646884 0.130834 0.990775
22.677 5.4772 1.297 -0.266763 0.0346927 0.00652164 0.130839 0.990775
22.678 5.47705 1.29668 -0.267228 0.034666 0.00657392 0.130844 0.990775
22.679 5.47689 1.29636 -0.267695 0.0346388 0.00662567 0.130849 0.990775
22.68 5.47674 1.29603 -0.268162 0.0346113 0.00667688 0.130854 0.990775
22.681 5.47659 1.29571 -0.26863 0.0345833 0.00672754 0.130859 0.990775
22.682 5.47643 1.29539 -0.269099 0.034555 0.00677764 0.130864 0.990775
22.683 5.47628 1.29506 -0.269568 0.0345263 0.00682719 0.130869 0.990775
22.684 5.47613 1.29474 -0.270038 0.0344972 0.00687617 0.130874 0.990775
22.685 5.47598 1.29441 -0.270508 0.0344678 0.00692457 0.13088 0.990775
22.686 5.47583 1.29409 -0.270978 0.034438 0.00697239 0.130885 0.990775
22.687 5.47567 1.29376 -0.271449 0.0344079 0.00701961 0.13089 0.990775
22.688 5.47552 1.29343 -0.271919 0.0343774 0.00706625 0.130895 0.990775
22.689 5.47537 1.29311 -0.272389 0.0343465 0.00711227 0.130901 0.990775
22.69 5.47522 1.29278 -0.272859 0.0343154 0.00715768 0.130906 0.990775
22.691 5.47507 1.29245 -0.273329 0.0342839 0.00720248 0.130911 0.990775
22.692 5.47491 1.29212 -0.273798 0.0342521 0.00724665 0.130917 0.990775
22.693 5.47476 1.2918 -0.274267 0.0342199 0.00729018 0.130922 0.990775
22.694 5.47461 1.29147 -0.274735 0.0341875 0.00733308 0.130927 0.990775
22.695 5.47446 1.29114 -0.275203 0.0341548 0.00737532 0.130933 0.990775
22.696 5.47431 1.29081 -0.27567 0.0341218 0.00741692 0.130938 0.990775
22.697 5.47416 1.29048 -0.276135 0.0340885 0.00745785 0.130944 0.990775
22.698 5.47401 1.29015 -0.2766 0.0340549 0.00749812 0.130949 0.990776
22.699 5.47386 1.28982 -0.277063 0.0340211 0.00753771 0.130955 0.990776
22.7 5.47371 1.28949 -0.277526 0.033987 0.00757662 0.13096 0.990776
22.701 5.47356 1.28916 -0.277987 0.0339526 0.00761485 0.130966 0.990776
22.702 5.47341 1.28882 -0.278446 0.033918 0.00765238 0.130972 0.990776
22.703 5.47326 1.28849 -0.278904 0.0338832 0.00768921 0.130977 0.990776
22.704 5.47311 1.28816 -0.27936 0.0338482 0.00772533 0.130983 0.990777
22.705 5.47296 1.28782 -0.279815 0.0338129 0.00776075 0.130988 0.990777
22.706 5.47281 1.28749 -0.280267 0.0337774 0.00779544 0.130994 0.990777
22.707 5.47266 1.28716 -0.280718 0.0337417 0.00782941 0.131 0.990777
22.708 5.47251 1.28682 -0.281167 0.0337058 0.00786265 0.131005 0.990777
22.709 5.47236 1.28649 -0.281613 0.0336698 0.00789515 0.131011 0.990778
22.71 5.47221 1.28615 -0.282058 0.0336335 0.00792691 0.131017 0.990778
22.711 5.47206 1.28581 -0.2825 0.0335971 0.00795792 0.131023 0.990778
22.712 5.47191 1.28548 -0.282943 0.0335602 0.00798842 0.131028 0.990778
22.713 5.47176 1.28514 -0.283387 0.033523 0.0080184 0.131034 0.990778
22.714 5.47162 1.2848 -0.283833 0.0334855 0.00804785 0.13104 0.990779
22.715 5.47147 1.28446 -0.28428 0.0334476 0.00807678 0.131046 0.990779
22.716 5.47132 1.28413 -0.284727 0.0334093 0.00810517 0.131052 0.990779
22.717 5.47117 1.28379 -0.285175 0.0333707 0.00813301 0.131057 0.99078
22.718 5.47102 1.28345 -0.285625 0.0333318 0.00816031 0.131063 0.99078
22.719 5.47088 1.28311 -0.286074 0.0332925 0.00818706 0.131069 0.99078
22.72 5.47073 1.28277 -0.286524 0.033253 0.00821325 0.131075 0.990781
22.721 5.47058 1.28243 -0.286975 0.0332131 0.00823887 0.131081 0.990781
22.722 5.47043 1.28209 -0.287426 0.0331729 0.00826393 0.131087 0.990781
22.723 5.47029 1.28175 -0.287877 0.0331324 0.0082884 0.131093 0.990782
22.724 5.47014 1.28141 -0.288328 0.0330917 0.0083123 0.131099 0.990782
22.725 5.46999 1.28107 -0.288779 0.0330507 0.00833561 0.131105 0.990782
22.726 5.46985 1.28073 -0.289231 0.0330094 0.00835833 0.131112 0.990783
22.727 5.4697 1.28039 -0.289681 0.0329678 0.00838046 0.131118 0.990783
22.728 5.46955 1.28004 -0.290132 0.032926 0.00840198 0.131124 0.990783
22.729 5.46941 1.2797 -0.290582 0.032884 0.00842289 0.13113 0.990784
22.73 5.46926 1.27936 -0.291032 0.0328417 0.0084432 0.131136 0.990784
22.731 5.46911 1.27902 -0.291481 0.0327992 0.00846288 0.131142 0.990785
22.732 5.46897 1.27867 -0.291929 0.0327565 0.00848195 0.131149 0.990785
22.733 5.46882 1.27833 -0.292377 0.0327136 0.00850038 0.131155 0.990786
22.734 5.46868 1.27798 -0.292824 0.0326705 0.00851819 0.131161 0.990786
22.735 5.46853 1.27764 -0.293269 0.0326272 0.00853536 0.131167 0.990786
22.736 5.46839 1.27729 -0.293714 0.0325838 0.00855189 0.131174 0.990787
22.737 5.46824 1.27695 -0.294157 0.0325402 0.00856777 0.13118 0.990787
22.738 5.4681 1.2766 -0.294599 0.0324964 0.008583 0.131186 0.990788
22.739 5.46795 1.27626 -0.29504 0.0324524 0.00859757 0.131192 0.990788
22.74 5.46781 1.27591 -0.295479 0.0324084 0.00861149 0.131199 0.990789
22.741 5.46767 1.27556 -0.295917 0.0323642 0.00862474 0.131205 0.990789
22.742 5.46752 1.27521 -0.296353 0.0323198 0.00863732 0.131211 0.99079
22.743 5.46738 1.27486 -0.296787 0.0322754 0.00864923 0.131218 0.99079
22.744 5.46723 1.27452 -0.297219 0.0322308 0.00866047 0.131224 0.990791
22.745 5.46709 1.27417 -0.297649 0.0321861 0.00867102 0.131231 0.990791
22.746 5.46695 1.27382 -0.298081 0.0321412 0.00868111 0.131237 0.990792
22.747 5.4668 1.27347 -0.298514 0.0320958 0.00869073 0.131243 0.990792
22.748 5.46666 1.27312 -0.298949 0.0320502 0.00869988 0.13125 0.990793
22.749 5.46652 1.27277 -0.299384 0.0320043 0.00870856 0.131256 0.990793
22.75 5.46638 1.27242 -0.299821 0.0319581 0.00871675 0.131263 0.990794
22.751 5.46623 1.27207 -0.300258 0.0319116 0.00872446 0.131269 0.990795
22.752 5.46609 1.27171 -0.300697 0.0318649 0.00873168 0.131276 0.990795
22.753 5.46595 1.27136 -0.301136 0.0318179 0.0087384 0.131283 0.990796
22.754 5.46581 1.27101 -0.301576 0.0317706 0.00874463 0.131289 0.990796
22.755 5.46567 1.27066 -0.302016 0.0317232 0.00875036 0.131296 0.990797
22.756 5.46553 1.27031 -0.302457 0.0316755 0.00875558 0.131302 0.990798
22.757 5.46538 1.26995 -0.302898 0.0316276 0.0087603 0.131309 0.990798
22.758 5.46524 1.2696 -0.30334 0.0315794 0.00876451 0.131316 0.990799
22.759 5.4651 1.26925 -0.303782 0.0315311 0.00876819 0.131322 0.990799
22.76 5.46496 1.26889 -0.304223 0.0314827 0.00877137 0.131329 0.9908
22.761 5.46482 1.26854 -0.304665 0.031434 0.00877401 0.131336 0.990801
22.762 5.46468 1.26818 -0.305107 0.0313852 0.00877614 0.131342 0.990801
22.763 5.46454 1.26783 -0.305548 0.0313362 0.00877773 0.131349 0.990802
22.764 5.4644 1.26747 -0.305989 0.0312871 0.00877879 0.131356 0.990803
22.765 5.46426 1.26712 -0.30643 0.0312379 0.00877931 0.131363 0.990803
22.766 5.46412 1.26676 -0.30687 0.0311885 0.00877929 0.131369 0.990804
22.767 5.46398 1.26641 -0.30731 0.031139 0.00877873 0.131376 0.990805
22.768 5.46384 1.26605 -0.307749 0.0310895 0.00877762 0.131383 0.990805
22.769 5.4637 1.26569 -0.308187 0.0310398 0.00877596 0.13139 0.990806
22.77 5.46357 1.26534 -0.308624 0.03099 0.00877375 0.131396 0.990807
22.771 5.46343 1.26498 -0.30906 0.0309402 0.00877098 0.131403 0.990807
22.772 5.46329 1.26462 -0.309495 0.0308903 0.00876765 0.13141 0.990808
22.773 5.46315 1.26426 -0.309929 0.0308403 0.00876376 0.131417 0.990809
22.774 5.46301 1.2639 -0.310362 0.0307903 0.0087593 0.131424 0.990809
22.775 5.46288 1.26354 -0.310793 0.0307402 0.00875427 0.131431 0.99081
22.776 5.46274 1.26318 -0.311223 0.0306902 0.00874867 0.131437 0.990811
22.777 5.4626 1.26282 -0.311651 0.0306401 0.0087425 0.131444 0.990811
22.778 5.46246 1.26246 -0.312078 0.03059 0.00873575 0.131451 0.990812
22.779 5.46233 1.2621 -0.312503 0.0305399 0.00872842 0.131458 0.990813
22.78 5.46219 1.26174 -0.312929 0.0304895 0.00872071 0.131465 0.990813
22.781 5.46205 1.26138 -0.313356 0.030439 0.00871261 0.131472 0.990814
22.782 5.46192 1.26102 -0.313785 0.0303882 0.00870413 0.131479 0.990815
22.783 5.46178 1.26065 -0.314215 0.0303372 0.00869526 0.131486 0.990816
22.784 5.46165 1.26029 -0.314646 0.030286 0.00868599 0.131493 0.990816
22.785 5.46151 1.25993 -0.315078 0.0302347 0.00867633 0.1315 0.990817
22.786 5.46138 1.25957 -0.315511 0.0301831 0.00866627 0.131507 0.990818
22.787 5.46124 1.2592 -0.315945 0.0301314 0.00865581 0.131514 0.990819
22.788 5.46111 1.25884 -0.316379 0.0300796 0.00864494 0.131521 0.990819
22.789 5.46097 1.25848 -0.316814 0.0300275 0.00863367 0.131528 0.99082
22.79 5.46084 1.25811 -0.317249 0.0299754 0.00862199 0.131535 0.990821
22.791 5.4607 1.25775 -0.317684 0.0299231 0.0086099 0.131542 0.990822
22.792 5.46057 1.25738 -0.31812 0.0298707 0.00859739 0.131549 0.990822
22.793 5.46043 1.25702 -0.318556 0.0298182 0.00858446 0.131556 0.990823
22.794 5.4603 1.25665 -0.318992 0.0297656 0.00857111 0.131563 0.990824
22.795 5.46017 1.25629 -0.319428 0.0297129 0.00855735 0.13157 0.990825
22.796 5.46003 1.25592 -0.319864 0.0296601 0.00854315 0.131577 0.990825
22.797 5.4599 1.25555 -0.3203 0.0296073 0.00852853 0.131584 0.990826
22.798 5.45977 1.25519 -0.320735 0.0295544 0.00851348 0.131591 0.990827
22.799 5.45964 1.25482 -0.32117 0.0295015 0.008498 0.131598 0.990828
22.8 5.4595 1.25445 -0.321604 0.0294486 0.00848208 0.131606 0.990828
22.801 5.45937 1.25408 -0.322038 0.0293956 0.00846573 0.131613 0.990829
22.802 5.45924 1.25372 -0.322471 0.0293426 0.00844895 0.13162 0.99083
22.803 5.45911 1.25335 -0.322903 0.0292897 0.00843172 0.131627 0.990831
22.804 5.45898 1.25298 -0.323335 0.0292367 0.00841405 0.131634 0.990831
22.805 5.45885 1.25261 -0.323765 0.0291838 0.00839595 0.131641 0.990832
22.806 5.45872 1.25224 -0.324194 0.0291309 0.00837739 0.131648 0.990833
22.807 5.45859 1.25187 -0.324622 0.0290781 0.0083584 0.131656 0.990834
22.808 5.45846 1.2515 -0.325049 0.0290253 0.00833895 0.131663 0.990834
22.809 5.45833 1.25113 -0.325475 0.0289726 0.00831906 0.13167 0.990835
22.81 5.4582 1.25076 -0.325899 0.02892 0.00829872 0.131677 0.990836
22.811 5.45807 1.25039 -0.326321 0.0288675 0.00827792 0.131684 0.990837
22.812 5.45794 1.25001 -0.326742 0.028815 0.00825668 0.131691 0.990837
22.813 5.45781 1.24964 -0.327161 0.0287627 0.00823498 0.131699 0.990838
22.814 5.45768 1.24927 -0.327581 0.0287102 0.008213 0.131706 0.990839
22.815 5.45755 1.2489 -0.328002 0.0286576 0.00819073 0.131713 0.99084
22.816 5.45742 1.24853 -0.328425 0.0286049 0.00816819 0.13172 0.99084
22.817 5.45729 1.24815 -0.328848 0.0285521 0.00814536 0.131727 0.990841
22.818 5.45717 1.24778 -0.329273 0.0284991 0.00812224 0.131735 0.990842
22.819 5.45704 1.24741 -0.329698 0.0284461 0.00809883 0.131742 0.990843
22.82 5.45691 1.24703 -0.330123 0.028393 0.00807513 0.131749 0.990843
22.821 5.45678 1.24666 -0.33055 0.0283398 0.00805114 0.131757 0.990844
22.822 5.45666 1.24628 -0.330976 0.0282865 0.00802686 0.131764 0.990845
22.823 5.45653 1.24591 -0.331404 0.0282332 0.00800228 0.131771 0.990846
22.824 5.4564 1.24553 -0.331831 0.0281799 0.0079774 0.131778 0.990846
22.825 5.45628 1.24516 -0.332258 0.0281265 0.00795223 0.131786 0.990847
22.826 5.45615 1.24478 -0.332686 0.0280731 0.00792676 0.131793 0.990848
22.827 5.45603 1.24441 -0.333114 0.0280197 0.00790099 0.1318 0.990849
22.828 5.4559 1.24403 -0.333541 0.0279662 0.00787492 0.131808 0.990849
22.829 5.45578 1.24365 -0.333968 0.0279128 0.00784855 0.131815 0.99085
22.83 5.45565 1.24328 -0.334395 0.0278594 0.00782187 0.131822 0.990851
22.831 5.45553 1.2429 -0.334821 0.027806 0.0077949 0.13183 0.990852
22.832 5.4554 1.24252 -0.335247 0.0277527 0.00776761 0.131837 0.990852
22.833 5.45528 1.24215 -0.335673 0.0276994 0.00774003 0.131845 0.990853
22.834 5.45515 1.24177 -0.336097 0.0276462 0.00771213 0.131852 0.990854
22.835 5.45503 1.24139 -0.336521 0.0275931 0.00768393 0.131859 0.990855
22.836 5.45491 1.24101 -0.336944 0.02754 0.00765542 0.131867 0.990855
22.837 5.45478 1.24063 -0.337366 0.027487 0.00762661 0.131874 0.990856
22.838 5.45466 1.24025 -0.337787 0.0274342 0.00759748 0.131881 0.990857
22.839 5.45454 1.23987 -0.338206 0.0273814 0.00756805 0.131889 0.990857
22.84 5.45442 1.23949 -0.338625 0.0273287 0.0075383 0.131896 0.990858
22.841 5.45429 1.23911 -0.339042 0.0272762 0.00750824 0.131904 0.990859
22.842 5.45417 1.23873 -0.339457 0.0272239 0.00747788 0.131911 0.990859
22.843 5.45405 1.23835 -0.339872 0.0271717 0.0074472 0.131918 0.99086
22.844 5.45393 1.23797 -0.340284 0.0271196 0.00741621 0.131926 0.990861
22.845 5.45381 1.23759 -0.340695 0.0270677 0.00738491 0.131933 0.990861
22.846 5.45369 1.23721 -0.341103 0.027016 0.00735329 0.131941 0.990862
22.847 5.45357 1.23683 -0.34151 0.0269645 0.00732136 0.131948 0.990863
22.848 5.45345 1.23644 -0.341918 0.0269129 0.00728927 0.131955 0.990863
22.849 5.45333 1.23606 -0.342327 0.0268613 0.007257 0.131963 0.990864
22.85 5.45321 1.23568 -0.342736 0.0268096 0.00722457 0.13197 0.990865
22.851 5.45309 1.2353 -0.343146 0.0267578 0.00719197 0.131978 0.990865
22.852 5.45297 1.23491 -0.343557 0.026706 0.0071592 0.131985 0.990866
22.853 5.45285 1.23453 -0.343968 0.0266542 0.00712626 0.131993 0.990867
22.854 5.45273 1.23415 -0.344379 0.0266024 0.00709315 0.132 0.990867
22.855 5.45261 1.23376 -0.344791 0.0265506 0.00705987 0.132008 0.990868
22.856 5.4525 1.23338 -0.345203 0.0264987 0.00702642 0.132015 0.990869
22.857 5.45238 1.233 -0.345614 0.0264469 0.00699281 0.132023 0.990869
22.858 5.45226 1.23261 -0.346026 0.0263951 0.00695903 0.13203 0.99087
22.859 5.45214 1.23223 -0.346438 0.0263434 0.00692507 0.132038 0.99087
22.86 5.45203 1.23184 -0.346849 0.0262917 0.00689095 0.132046 0.990871
22.861 5.45191 1.23146 -0.34726 0.02624 0.00685666 0.132053 0.990872
22.862 5.45179 1.23107 -0.347671 0.0261884 0.0068222 0.132061 0.990872
22.863 5.45168 1.23069 -0.348081 0.0261368 0.00678757 0.132068 0.990873
22.864 5.45156 1.2303 -0.34849 0.0260853 0.00675277 0.132076 0.990873
22.865 5.45145 1.22992 -0.348899 0.026034 0.0067178 0.132083 0.990874
22.866 5.45133 1.22953 -0.349307 0.0259827 0.00668266 0.132091 0.990874
22.867 5.45122 1.22914 -0.349714 0.0259315 0.00664736 0.132099 0.990875
22.868 5.4511 1.22876 -0.350121 0.0258805 0.00661188 0.132106 0.990876
22.869 5.45099 1.22837 -0.350526 0.0258295 0.00657624 0.132114 0.990876
22.87 5.45087 1.22798 -0.35093 0.0257787 0.00654043 0.132122 0.990877
22.871 5.45076 1.2276 -0.351333 0.025728 0.00650446 0.132129 0.990877
22.872 5.45065 1.22721 -0.351734 0.0256775 0.00646831 0.132137 0.990878
22.873 5.45053 1.22682 -0.352134 0.0256272 0.006432 0.132145 0.990878
22.874 5.45042 1.22643 -0.352533 0.025577 0.00639552 0.132152 0.990879
22.875 5.45031 1.22605 -0.35293 0.025527 0.00635888 0.13216 0.990879
22.876 5.45019 1.22566 -0.353325 0.0254772 0.00632207 0.132168 0.99088
22.877 5.45008 1.22527 -0.353719 0.0254276 0.0062851 0.132175 0.99088
22.878 5.44997 1.22488 -0.354111 0.0253782 0.00624796 0.132183 0.990881
22.879 5.44986 1.22449 -0.354501 0.025329 0.00621066 0.132191 0.990881
22.88 5.44975 1.2241 -0.354888 0.0252801 0.00617319 0.132198 0.990882
22.881 5.44964 1.22371 -0.355274 0.0252313 0.00613557 0.132206 0.990882
22.882 5.44953 1.22332 -0.35566 0.0251826 0.00609789 0.132214 0.990883
22.883 5.44942 1.22293 -0.356047 0.0251338 0.00606018 0.132222 0.990883
22.884 5.44931 1.22254 -0.356434 0.0250851 0.00602241 0.132229 0.990883
22.885 5.4492 1.22215 -0.356821 0.0250363 0.00598461 0.132237 0.990884
22.886 5.44909 1.22176 -0.357208 0.0249876 0.00594675 0.132245 0.990884
22.887 5.44898 1.22137 -0.357595 0.0249388 0.00590886 0.132252 0.990885
22.888 5.44887 1.22098 -0.357982 0.0248902 0.00587092 0.13226 0.990885
22.889 5.44876 1.22059 -0.358369 0.0248415 0.00583293 0.132268 0.990885
22.89 5.44865 1.2202 -0.358756 0.0247929 0.00579491 0.132276 0.990886
22.891 5.44854 1.21981 -0.359142 0.0247444 0.00575684 0.132284 0.990886
22.892 5.44843 1.21942 -0.359528 0.0246959 0.00571872 0.132291 0.990887
22.893 5.44833 1.21903 -0.359913 0.0246475 0.00568057 0.132299 0.990887
22.894 5.44822 1.21864 -0.360298 0.0245992 0.00564238 0.132307 0.990887
22.895 5.44811 1.21825 -0.360682 0.024551 0.00560414 0.132315 0.990888
22.896 5.44801 1.21786 -0.361065 0.0245029 0.00556587 0.132323 0.990888
22.897 5.4479 1.21746 -0.361448 0.0244548 0.00552756 0.132331 0.990889
22.898 5.44779 1.21707 -0.361829 0.024407 0.00548922 0.132338 0.990889
22.899 5.44769 1.21668 -0.36221 0.0243592 0.00545084 0.132346 0.990889
22.9 5.44758 1.21629 -0.362589 0.0243116 0.00541242 0.132354 0.99089
22.901 5.44748 1.21589 -0.362967 0.0242641 0.00537397 0.132362 0.99089
22.902 5.44737 1.2155 -0.363344 0.0242168 0.00533549 0.13237 0.99089
22.903 5.44727 1.21511 -0.363719 0.0241696 0.00529698 0.132378 0.99089
22.904 5.44716 1.21472 -0.364094 0.0241227 0.00525843 0.132386 0.990891
22.905 5.44706 1.21432 -0.364466 0.0240759 0.00521986 0.132393 0.990891
22.906 5.44696 1.21393 -0.364837 0.0240293 0.00518126 0.132401 0.990891
22.907 5.44685 1.21354 -0.365206 0.0239828 0.00514262 0.132409 0.990892
22.908 5.44675 1.21314 -0.365574 0.0239366 0.00510397 0.132417 0.990892
22.909 5.44665 1.21275 -0.36594 0.0238907 0.00506528 0.132425 0.990892
22.91 5.44654 1.21236 -0.366303 0.0238449 0.00502657 0.132433 0.990892
22.911 5.44644 1.21196 -0.366665 0.0237994 0.00498783 0.132441 0.990893
22.912 5.44634 1.21157 -0.367025 0.0237541 0.00494908 0.132449 0.990893
22.913 5.44624 1.21117 -0.367382 0.023709 0.0049103 0.132457 0.990893
22.914 5.44614 1.21078 -0.367738 0.0236642 0.00487149 0.132465 0.990893
22.915 5.44604 1.21038 -0.368091 0.0236197 0.00483267 0.132472 0.990893
22.916 5.44594 1.20999 -0.368444 0.0235752 0.00479392 0.13248 0.990894
22.917 5.44584 1.2096 -0.368797 0.0235307 0.00475525 0.132488 0.990894
22.918 5.44574 1.2092 -0.36915 0.0234862 0.00471666 0.132496 0.990894
22.919 5.44564 1.20881 -0.369502 0.0234417 0.00467814 0.132504 0.990894
22.92 5.44554 1.20841 -0.369855 0.0233972 0.00463969 0.132512 0.990894
22.921 5.44544 1.20802 -0.370207 0.0233528 0.00460133 0.13252 0.990894
22.922 5.44534 1.20762 -0.370558 0.0233084 0.00456305 0.132528 0.990895
22.923 5.44524 1.20723 -0.370909 0.0232641 0.00452485 0.132536 0.990895
22.924 5.44514 1.20683 -0.371259 0.0232199 0.00448673 0.132544 0.990895
22.925 5.44505 1.20643 -0.371609 0.0231757 0.00444869 0.132552 0.990895
22.926 5.44495 1.20604 -0.371958 0.0231316 0.00441074 0.13256 0.990895
22.927 5.44485 1.20564 -0.372306 0.0230876 0.00437287 0.132568 0.990895
22.928 5.44475 1.20525 -0.372653 0.0230436 0.00433509 0.132576 0.990895
22.929 5.44466 1.20485 -0.372999 0.0229998 0.00429739 0.132584 0.990896
22.93 5.44456 1.20446 -0.373344 0.0229561 0.00425978 0.132592 0.990896
22.931 5.44447 1.20406 -0.373688 0.0229125 0.00422226 0.1326 0.990896
22.932 5.44437 1.20366 -0.37403 0.022869 0.00418482 0.132608 0.990896
22.933 5.44427 1.20327 -0.374372 0.0228257 0.00414748 0.132616 0.990896
22.934 5.44418 1.20287 -0.374711 0.0227825 0.00411023 0.132624 0.990896
22.935 5.44409 1.20248 -0.37505 0.0227394 0.00407306 0.132632 0.990896
22.936 5.44399 1.20208 -0.375387 0.0226965 0.00403599 0.13264 0.990896
22.937 5.4439 1.20168 -0.375722 0.0226537 0.00399902 0.132648 0.990896
22.938 5.4438 1.20129 -0.376056 0.0226112 0.00396213 0.132656 0.990896
22.939 5.44371 1.20089 -0.376388 0.0225688 0.00392534 0.132664 0.990896
22.94 5.44362 1.20049 -0.376718 0.0225265 0.00388865 0.132672 0.990896
22.941 5.44352 1.2001 -0.377046 0.0224845 0.00385206 0.13268 0.990896
22.942 5.44343 1.1997 -0.377372 0.0224427 0.00381556 0.132688 0.990896
22.943 5.44334 1.1993 -0.377697 0.0224011 0.00377916 0.132696 0.990896
22.944 5.44325 1.19891 -0.378019 0.0223597 0.00374286 0.132704 0.990896
22.945 5.44316 1.19851 -0.378339 0.0223185 0.00370666 0.132712 0.990896
